LW - 4 - 1.50 
 0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.007053,-0.051262,0.246259,-0.983627,3.544953,-11.984013,38.823583,-122.093329,375.826220,-1138.672254,3408.880075,-10111.933158,29781.945901,-87223.270312,254318.246677,-738888.346063,2140628.803654,-6187372.792500,17851139.179300,-51425092.404782,147965050.034035,-425324553.950995,1221639240.857693,-3506678533.477230,10060898603.918133,-28854473292.577316,82730362026.422073,-237151259873.881470,679708441899.510620,-1947960429578.061035,5582357448321.257812,-15997491556120.648438,45845524823910.835938,-131390717880655.218750,376586803891445.750000,-1079460107996417.500000,3094541045806545.000000,-8872376448827496.000000,25441497162079424.000000,-72963968581659024.000000,209286239134964480.000000,-600401941169225472.000000,1722720812453547008.000000,-4943799672454740992.000000,14189965384577691648.000000,-40735901451785273344.000000,116963289108806664192.000000,-335891124760577966080.000000,964771466634855448576.000000,-2771579890033743626240.000000,7963560484521944023040.000000,-22885681927494832226304.000000,65780439320138142973952.000000,-189106109955000271634432.000000,543738002293125256577024.000000,-1563682336578155482972160.000000,4497606025545134181974016.000000,-12938609151289836603179008.000000,37227708604261278400118784.000000,-107131388570537146655440896.000000,308345799938430673918885888.000000,-887624642354580468583628800.000000,2555581828827301370056933376.000000,-7358994232031622969740492800.000000,21194074504508073366983278592.000000,-61048761822215151199501418496.000000,175875261052463693663534317568.000000,-506754043462600961465228722176.000000,1460337861112230667355923939328.000000,-4208934885065414413873810767872.000000,12132572584248212633710239940608.000000,-34977963014946236289286745882624.000000,100854703693606251813288506556416.000000,-290841877858340269682398116970496.000000,838833915335909131261714402115584.000000,-2419649229147407177954093428637696.000000,6980481374178350973945450975985664.000000,-20140674721416545104329903660072960.000000,58118915825847680248739651781656576.000000,-167731648050039085467104653208453120.000000,484134166773204357108690293876588544.000000,-1397554848802771042721762200342495232.000000,4034814857638477684416010968409047040.000000,-11650088077645551905171540721744740352.000000,33642238983396605964023623553443168256.000000,-97160537970860123165846165882134331392.000000,280636095970240441709710214972372418560.000000,-810671725299176983942417173838370439168.000000,2342036651799963749623579231976041742336.000000,-6766885311727759825605909370049872789504.000000,19553735033681514018937747992726703439872.000000,-56508755608418847075201333864201180938240.000000,163322571042289122562827165122330043088896.000000,-472085291497957992397787352038226022891520.000000,1364702197926882044218651782971100395208704.000000,-3945461834673062979475241488180440612208640.000000,
0.000000,0.000000,0.000000,0.018808,-0.113188,0.485819,-1.802141,6.174453,-20.140857,63.582845,-196.170266,595.225491,-1783.705276,5294.772687,-15602.221505,45712.078542,-133322.234495,387437.756763,-1122641.433911,3245382.322869,-9364231.434487,26978461.836465,-77629782.481753,223156492.074820,-640981977.089204,1839956129.117198,-5279011953.080301,15140134498.857594,-43408933433.812416,124432721095.201172,-356635486242.277222,1022051645485.757080,-2928866339209.794922,8393085096929.824219,-24052119321917.539062,68929761010026.734375,-197556831602044.500000,566262417441671.375000,-1623270941685627.000000,4653909095496060.000000,-13344533710851506.000000,38269404269453488.000000,-109765592344159376.000000,314883409087708352.000000,-903451046001386752.000000,2592582362645373952.000000,-7441063085034155008.000000,21360575450691362816.000000,-61329185922835136512.000000,176115766117533548544.000000,-505832035665518657536.000000,1453086828491020697600.000000,-4174974817973798699008.000000,11997561658612702511104.000000,-34483283524913054351360.000000,99128898428718901362688.000000,-285014828812873536372736.000000,819614306264999868235776.000000,-2357359556564663318609920.000000,6781341612859843479076864.000000,-19510937651622447471919104.000000,56145192440397271308173312.000000,-161591340840561583339864064.000000,465150837934024870663815168.000000,-1339179713150778911534088192.000000,3856136069024200442272284672.000000,-11105378522659992218141458432.000000,31987551238582763755921211392.000000,-92149783177546801852478128128.000000,265504823399185813059644948480.000000,-765093245725390580082968363008.000000,2205054151423945429048352571392.000000,-6356033489800339965476771725312.000000,18323743941110521979381022195712.000000,-52832659425695901810132137279488.000000,152352666466462628600207072296960.000000,-439395995310219615564255150997504.000000,1267417514701290117756578015739904.000000,-3656284893273387550750363195801600.000000,10549119567317577902059888102604800.000000,-30440194676516263714422159988228096.000000,87848193130872009280035441690542080.000000,-253554675380611800544698263800905728.000000,731918951228414569016856879858450432.000000,-2113032374230041196698524648854257664.000000,6100990124360038786924252990732763136.000000,-17617518681593221456742623957638709248.000000,50879010363572450757435331852774670336.000000,-146953971310971679674442893464709365760.000000,424494462684440616224012568490565173248.000000,-1226337614230337352968381682765942226944.000000,3543191987135982067397853396856834359296.000000,-10238238658607477951685521650954505551872.000000,29587009050724855696059651094999528898560.000000,-85510898176845212137411063662114137702400.000000,247164337418041574173849411503787761205248.000000,-714485540520257545394258236582080190349312.000000,2065588222811824960782097212220399769616384.000000,-5972224232705228210518484453704265281568768.000000,17269108133829175775756116579871688480522240.000000,
0.000000,0.000000,0.050153,-0.239143,0.882960,-2.930005,9.226775,-28.209309,84.693296,-251.257829,739.249171,-2161.995789,6294.578476,-18263.320452,52847.070720,-152592.697721,439850.173543,-1266134.949658,3640623.514565,-10458901.018755,30025316.097346,-86147683.200621,247062341.363846,-708304836.631232,2030117837.178337,-5817555341.401835,16668789282.397449,-47756648159.921616,136819651788.237717,-391979859865.848816,1123034290355.651123,-3217715120237.520508,9220130251615.996094,-26422232387457.035156,75727177712073.187500,-217064889791426.437500,622282717051420.750000,-1784227530286158.000000,5116587096246840.000000,-14675092370635066.000000,42097260453338232.000000,-120781683108775904.000000,346596297276294272.000000,-994771582803041536.000000,2855618284708217856.000000,-8198883978760372224.000000,23544386856128733184.000000,-67623579262982119424.000000,194261596314417299456.000000,-558153367457344651264.000000,1603974978213625200640.000000,-4610187795823836790784.000000,13253057696546932391936.000000,-38105651087557085102080.000000,109581648304263896498176.000000,-315181472434458917339136.000000,906686524063064371757056.000000,-2608713913514101756133376.000000,7507022434278415735455744.000000,-21606283345236260533829632.000000,62196024207925512329232384.000000,-179066555017057312861847552.000000,515625888667554276876222464.000000,-1484986165769309149129080832.000000,4277368140536453087285477376.000000,-12322432618573081570158051328.000000,35504299083217572997382537216.000000,-102312613184690803574757654528.000000,294876545950132517524465516544.000000,-849988768159345376085948760064.000000,2450457279450234568115916636160.000000,-7065471917408075226201437765632.000000,20374849571399097133381216894976.000000,-58763270906160208452250794721280.000000,169502049570339630333491943571456.000000,-488990617530979034393289517170688.000000,1410853203034677951828569838583808.000000,-4071158610433033649269558896230400.000000,11749199625256034799660493831143424.000000,-33911874433914429196357085144547328.000000,97892125889712752601023836636315648.000000,-282615116971642137231148081414668288.000000,816007039544494257035903779712532480.000000,-2356364920268533074908845693521100800.000000,6805194916993950915562690015270010880.000000,-19655641825701263565038949022943936512.000000,56778224409356740501149922616676450304.000000,-164030115229121879812566837063214694400.000000,473927467871619426187982345031085195264.000000,-1369449405811796975785343625953785413632.000000,3957539438410291422744390932336203530240.000000,-11437971172670779905962881443029307097088.000000,33061045347574861876250637159409018470400.000000,-95571271743865555933734180563053629669376.000000,276299897356885901234726364672019925041152.000000,-798869871951787695175915052205595770748928.000000,2310003937219228370473280140895854587281408.000000,-6680210753684741638067729139411130687422464.000000,19320029924892646207465248424581460972797952.000000,-55881112313626697493203554423250760587280384.000000,
0.000000,0.133742,-0.470537,1.463378,-4.304207,12.408953,-35.458201,100.945495,-287.005605,815.890804,-2320.306869,6602.762518,-18801.733236,53573.923642,-152745.850666,435731.077668,-1243581.448135,3550690.756164,-10141783.831909,28977594.582724,-82821611.038069,236781657.119194,-677122847.395034,1936848983.330692,-5541511567.697756,15858472969.467762,-45393371053.064590,129962905074.607147,-372169453179.075928,1065994969252.901245,-3053948588236.496582,8751038709422.126953,-25081187165116.453125,71899607122689.281250,-206155183793972.093750,591222141115566.875000,-1695880199248129.000000,4865495068496028.000000,-13961934625775908.000000,40072841162638096.000000,-115037618224684032.000000,330304161026931136.000000,-948575268166332416.000000,2724659771106566656.000000,-7827707764326662144.000000,22492506540581863424.000000,-64642939755685797888.000000,185816115375049015296.000000,-534224395890685837312.000000,1536176553124183670784.000000,-4418090683157223309312.000000,12708760395590594985984.000000,-36563336488460125995008.000000,105211083559783230341120.000000,-302795347853111948476416.000000,871581330576380581117952.000000,-2509207878429691600699392.000000,7224941915037096990474240.000000,-20806549690211997031858176.000000,59928412006047964574253056.000000,-172636044427622208191332352.000000,497387890854633925416845312.000000,-1433253442290167826238930944.000000,4130606965862720003198943232.000000,-11906027948652807815623081984.000000,34322675148215570721790754816.000000,-98959078935150305502394580992.000000,285357655725136810868350124032.000000,-822965979370078431827455901696.000000,2373732734340212355305599664128.000000,-6847601286293811152001609760768.000000,19756088375250950604519790084096.000000,-57005723062761864850080933085184.000000,164509176128152439201965539328000.000000,-474804851052999241294197179809792.000000,1370543150656898055317243541061632.000000,-3956598974488064186701061333975040.000000,11423582725732857999112875651629056.000000,-32986241939884744371221712758374400.000000,95260489756264655258052714114842624.000000,-275132252242754953268702287679717376.000000,794727416558817810072977778751307776.000000,-2295842945331382559024133469401776128.000000,6633041954946678339541201999850635264.000000,-19165899940739992427378716595699318784.000000,55384841717480243388926170063735619584.000000,-160065299171836455315036887991764123648.000000,462644478409382949624988681153376419840.000000,-1337336999371203533138705579343161065472.000000,3866134836299251826204638478093518897152.000000,-11177770261269426007972477580101403279360.000000,32320257082283804029171815620888124981248.000000,-93462046865354553949978629125093206261760.000000,270293775218519630823608933552299117117440.000000,-781765509797588212599424803223263328075776.000000,2261289238988442700528967816650646852993024.000000,-6541454516493921105668143792688070379175936.000000,18924769506705472001838138793547543779213312.000000,-54755078589836240649293182870997847842488320.000000,158436497150011736665750622599700502938648576.000000,
0.356646,-0.808958,2.083118,-5.404240,14.328386,-38.542001,104.860110,-287.816754,795.556981,-2211.559829,6176.764630,-17318.767954,48718.459879,-137425.920707,388561.351298,-1100816.780862,3123986.321605,-8878446.282920,25264521.874745,-71971142.398661,205219135.037559,-585650319.986338,1672542757.412502,-4779676719.602220,13666966840.363159,-39099636202.937225,111912563610.083130,-320458950762.570496,917990148469.628174,-2630647038458.410645,7541103145892.429688,-21624461141049.183594,62027677185369.906250,-177970637771009.375000,510772541767905.375000,-1466282278652655.750000,4210305933238542.000000,-12092371122318212.000000,34738192199881016.000000,-99815382870521728.000000,286866066389511872.000000,-824611762809902592.000000,2370860342681598976.000000,-6817830220500667392.000000,19609566803588341760.000000,-56411730986087424000.000000,162311240867201122304.000000,-467093441476754669568.000000,1344414840456782807040.000000,-3870219807385256460288.000000,11143183886649393152000.000000,-32088757004805819334656.000000,92419812715153565155328.000000,-266222393637902305198080.000000,766990813838655415648256.000000,-2210042545052280183324672.000000,6369052891684634265387008.000000,-18357423222871155707740160.000000,52918820877362445074563072.000000,-152569995060651556708810752.000000,439934106480655576990744576.000000,-1268716768173047314942787584.000000,3659310991328924964774477824.000000,-10555787148018532589422772224.000000,30453533197049894903914430464.000000,-87869796906816872933998198784.000000,253568656733775860625139826688.000000,-731820693312966397423624650752.000000,2112351297256308427853209272320.000000,-6097883808186061861539201155072.000000,17605278315771991785784475648000.000000,-50834273996154741187944342618112.000000,146797811608871379299406362705920.000000,-423965994516689041039633749639168.000000,1224588650390032116538166244016128.000000,-3537500342123615159660557826523136.000000,10219958005154015982849149905141760.000000,-29528909701751310832454270292328448.000000,85327834757476503082480369483644928.000000,-246591667956892095045199160879874048.000000,712704973899100005707073081172819968.000000,-2060080880829417115337912291405332480.000000,5955266864364060701820461323474960384.000000,-17217102057475059596483652947617513472.000000,49780603525844223913467303745135050752.000000,-143946449604790186582695771014904676352.000000,416276489805449170439769423930384711680.000000,-1203933160812990190557085089087767969792.000000,3482265559535897069992106932026831011840.000000,-10073024213328649487712432410496725942272.000000,29140420823140594629174136858746489405440.000000,-84308078836645512658720914824630143811584.000000,243938017626995973763226583139351519035392.000000,-705872416679174751557225598416366348533760.000000,2042720117859455800212995361807984110862336.000000,-5911898554263368920039540912167431306215424.000000,17111183943472042134184685937189647063973888.000000,-49529924115454729847890531684934858586456064.000000,143380247476113882548056596681343730798559232.000000,-415092227929983461143657022991709317898436608.000000,
-0.968401,2.189743,-5.114894,12.878002,-33.496350,89.108858,-240.686637,657.368625,-1810.608248,5020.052234,-13992.631432,39172.853907,-110065.589444,310207.582893,-876577.657977,2482585.533065,-7044661.775098,20023783.608765,-56999054.321068,162459245.857666,-463562347.981360,1324038000.882907,-3785047823.922413,10828744258.974236,-31001582568.133289,88809017436.425446,-254548468067.921112,729962701337.404175,-2094244341761.620605,6010810081253.942383,-17258476281973.908203,49570408477045.179688,-142423507612543.062500,409326616530936.625000,-1176735018210870.000000,3383764187549423.500000,-9732568885812778.000000,27999800116141828.000000,-80570707192908288.000000,231894028323768672.000000,-667556388404613760.000000,1922067565983266304.000000,-5535136438231450624.000000,15942778552367198208.000000,-45927521129305341952.000000,132328339656002371584.000000,-381330342268913123328.000000,1099047526086994034688.000000,-3168081372051311427584.000000,9133541574159950151680.000000,-26335618974864788946944.000000,75946508579770415972352.000000,-219043658208260231528448.000000,631845440311156847673344.000000,-1822834001411670211035136.000000,5259425908102854971752448.000000,-15176912896559172395466752.000000,43800735354877241943130112.000000,-126424502119469359170584576.000000,364948907049336601187450880.000000,-1053617471387829509084413952.000000,3042167295360471806590844928.000000,-8784795212168830125172850688.000000,25370429869424330319301967872.000000,-73277541351414689643699896320.000000,211670385859601604912200286208.000000,-611497598379572569708901171200.000000,1766746203014583046439159463936.000000,-5105022600791407954177676017664.000000,14752465809737372652133607800832.000000,-42635796505703662076358033408000.000000,123232809093553245748926565318656.000000,-356221331367790535802301974577152.000000,1029803872010359905902242417344512.000000,-2977347822431204215137115693907968.000000,8608837786714173666956426684137472.000000,-24894237648383125763074682085441536.000000,71993280052102038507965798194085888.000000,-208220455660700231031890805597929472.000000,602271921759969017574837827904995328.000000,-1742204508001004065889050576709222400.000000,5040138286078679681982851990199205888.000000,-14582167878729706324030196924115058688.000000,42192726102601016588191462807476109312.000000,-122092354156259814224692035882240180224.000000,353324932211162650249789251156730445824.000000,-1022573633623961173079493078307366240256.000000,2959708564005508575134541113782756704256.000000,-8567161040234053321441294225145895845888.000000,24800367302449833694565919463698576965632.000000,-71797956180905612464662654395268563206144.000000,207873165471752041778993452024997437505536.000000,-601889484727706313468921495285159117717504.000000,1742876715935369895007579956627296988692480.000000,-5047168202849525452965066019270677971861504.000000,14617049140105336304190870077602834759548928.000000,-42335245247169537745218543357021363785170944.000000,122623732017927190979750639194907970904260608.000000,-355203056610395276111156900823905690252738560.000000,1028983044313802190055482441517683468608208896.000000,
0.828080,-2.295784,6.876101,-19.375722,54.327191,-152.091501,426.393659,-1197.976141,3373.660228,-9522.377229,26935.015829,-76338.219057,216742.623505,-616385.541426,1755495.805095,-5006395.719067,14294618.765025,-40859301.412362,116905198.509824,-334779729.764768,959464500.562092,-2751749260.918387,7897111490.460738,-22676689053.763569,65150603734.874443,-187267675711.685425,538509491956.258179,-1549147819760.123291,4458061668456.965820,-12833334622125.234375,36953985936078.585938,-106439019671384.875000,306654232780504.625000,-883684804604150.750000,2547058397256038.000000,-7342891677072712.000000,21172707690809584.000000,-61060696515691648.000000,176124090554283616.000000,-508093360313798912.000000,1465995215992438272.000000,-4230413134623467520.000000,12209319632133029888.000000,-35241643401086894080.000000,101736001300380090368.000000,-293727792266656612352.000000,848136057666267774976.000000,-2449258031129743589376.000000,7073765421971581960192.000000,-20432079648846652637184.000000,59022706863258195722240.000000,-170517608265430008332288.000000,492676583226449875435520.000000,-1423627234537752676532224.000000,4114068347708767467470848.000000,-11890135305220200935194624.000000,34366986832718909224779776.000000,-99342438354638382794014720.000000,287187974013187508165148672.000000,-830300258233165048933515264.000000,2400717350598550126648623104.000000,-6941979073716737737110847488.000000,20075273987924164772953587712.000000,-58059741632265384915497910272.000000,167928225135639202420939030528.000000,-485743324946104133233884004352.000000,1405154596438100419209458614272.000000,-4065136125496979256875132387328.000000,11761410337046761609214390435840.000000,-34031152275154890479945916612608.000000,98475110984936482724955576860672.000000,-284976150021490399166248253390848.000000,824750162757300520131186596511744.000000,-2387084647198563898868467754860544.000000,6909464771183620370917373532700672.000000,-20001006062689676452662757256331264.000000,57901497951891629311994374926630912.000000,-167632399746103816733505669325389824.000000,485351098703533873319934123820711936.000000,-1405347275684986680080774461122412544.000000,4069495533377628941303796809529819136.000000,-11784915652203202851037557704869543936.000000,34130375689350050618124363020688687104.000000,-98851680453980810905905897285164728320.000000,286322287746346472569131707358567727104.000000,-829381000936069876683477731394038267904.000000,2402594942907574464603165989202028396544.000000,-6960401756540826902757916213082677313536.000000,20165781541406549217078559960913158340608.000000,-58428204407605571356827809426781490905088.000000,169299816539283960034502997101711261171712.000000,-490587680184815680746193704577203565494272.000000,1421682871933651765679955116900212606500864.000000,-4120164071084959534422897460266131141951488.000000,11941303108151867538167162619045653797404672.000000,-34610997420784156497376191745801795949035520.000000,100323214839880474763202135080768177029775360.000000,-290812756990689922440414679751971766762733568.000000,843043358754919018633846181655511213593853952.000000,-2444052744948426605470399466509109097872228352.000000,
1.480183,-0.265057,-3.173784,15.896756,-57.004950,184.533797,-569.857660,1716.330347,-5094.430610,14985.190281,-43822.040897,127655.329620,-370891.418231,1075665.761038,-3115847.610643,9018069.977850,-26086099.007394,75430606.607832,-218066679.401295,630343339.661355,-1821971287.335262,5266276433.752806,-15222226722.221684,44002258485.582130,-127203876607.579987,367754638995.610168,-1063286872499.863037,3074524876664.478027,-8890798388669.300781,25712130016189.054688,-74365051260228.218750,215095846124836.718750,-622194498280004.625000,1799906628014250.750000,-5207174723619422.000000,15065427314169404.000000,-43589987310081872.000000,126129585845075072.000000,-364981789691310464.000000,1056205899981662080.000000,-3056669030331383808.000000,8846470740360194048.000000,-25604301437964390400.000000,74109966035554582528.000000,-214516502729957244928.000000,620961814607847358464.000000,-1797582846113857404928.000000,5203943391056768270336.000000,-15065920796762579140608.000000,43619244935066576486400.000000,-126293170955962126696448.000000,365679651486914047901696.000000,-1058865723637873262985216.000000,3066197610541751719690240.000000,-8879296314499622431096832.000000,25714384329335477809184768.000000,-74471981687176867738550272.000000,215689459411985651799687168.000000,-624718264647135489482031104.000000,1809500872238900685265960960.000000,-5241465670976992503488577536.000000,15183297245272949440164921344.000000,-43984421665449662104641470464.000000,127423978907031605141001207808.000000,-369167075980406846225502961664.000000,1069582578049913188711646887936.000000,-3099026354633747809445093572608.000000,8979576132061854538525220798464.000000,-26019925272966793142519677845504.000000,75400792660627403197398124593152.000000,-218507047579001325122338347286528.000000,633249221813400860677140278935552.000000,-1835285193166214807259746198880256.000000,5319271205775974265349096362475520.000000,-15417727817737723349781562888552448.000000,44689785395841257395560318341480448.000000,-129543551241389130398489840491429888.000000,375528530461900784095131255552606208.000000,-1088653461178016969975699680010436608.000000,3156137561257208272473518623877496832.000000,-9150434087944755599705512161772044288.000000,26530591567196062762808757189431263232.000000,-76925722852466831606659900071514996736.000000,223056868630649422277676269735486947328.000000,-646813272560398344781267879882097950720.000000,1875691850244152600235540546546491719680.000000,-5439553372963820077798063775268563058688.000000,15775535435253823766350632916613020516352.000000,-45753468081089475450389151804230406766592.000000,132703659567156107017954005097804086640640.000000,-384911311124033957141841367282074070810624.000000,1116496230514926234315121982599216781852672.000000,-3238713859475852730359041462988588298797056.000000,9395211138444932281826545607213177618038784.000000,-27255808414003864430592898695238372770709504.000000,79073335803207402792010913530056444580200448.000000,-229413742939724008742237517004744723166920704.000000,665621106621182003569437746324267866695663616.000000,-1931314174294100387091687676555917690079805440.000000,5603983692024004468478369458185223715468345344.000000,
0.086723,2.131969,-2.568436,-2.145399,30.437671,-144.050264,545.387099,-1874.166435,6110.770907,-19296.255314,59665.663516,-181834.921265,548424.184472,-1641446.717793,4884548.879980,-14470718.831549,42721527.104449,-125779282.648871,369500648.543511,-1083546985.199008,3172843696.079482,-9279603508.823196,27113042768.509697,-79152697399.454926,230913096621.988403,-673244484789.173950,1961895969657.773438,-5714640348769.256836,16639377071988.304688,-48433030196018.882812,140935489118411.000000,-410004076640298.937500,1192498183202130.750000,-3467686479916871.500000,10081931772773474.000000,-29307416727623432.000000,85182066099212640.000000,-247549337114786240.000000,719322648208646400.000000,-2089964279375823360.000000,6071715793227046912.000000,-17637835693587046400.000000,51232306474265804800.000000,-148802570155936219136.000000,432163156685834747904.000000,-1255042579610845052928.000000,3644559267440515612672.000000,-10583020665528937086976.000000,30729423394444347965440.000000,-89223907854777210372096.000000,259054966462272631734272.000000,-752121716750798276263936.000000,2183591633186176546897920.000000,-6339328630837726718984192.000000,18403695424685351670644736.000000,-53426660208585677941506048.000000,155097018644444262323716096.000000,-450238315912550288558391296.000000,1307001573747346744190959616.000000,-3794070923976485538870853632.000000,11013653664478460859232813056.000000,-31970904921705593086591107072.000000,92806168260964541780662943744.000000,-269400231429652621832235253760.000000,782022162520215774091399921664.000000,-2270078394126430679334828113920.000000,6589675521195281254278208946176.000000,-19128866326887035090759564918784.000000,55528644499883281748658137071616.000000,-161193723299471160673838141800448.000000,467932211314382107087270355927040.000000,-1358382358957784309021373502586880.000000,3943355091062043056323553728135168.000000,-11447613592054529514679428225957888.000000,33233011140532852332131487424970752.000000,-96478488344118486162370575093202944.000000,280090087334313420539482315606196224.000000,-813152129537856852390411800806424576.000000,2360766465908163236132571213564215296.000000,-6853962651903719836838017567914196992.000000,19899319552485502421163833628379054080.000000,-57775377454908655310448524353668644864.000000,167747361726758745589938317227794104320.000000,-487054095788993835084249257046431498240.000000,1414189253384680340371102407438557511680.000000,-4106264489075991057197641001617363828736.000000,11923275202926241745223323590550098018304.000000,-34622121316021726038091265687217386815488.000000,100535957535085323256344749804599541497856.000000,-291943609068875498115606557452341954478080.000000,847786494929937025556778418651308595609600.000000,-2461977789295106007152252475673614470873088.000000,7149769144598713512999060504596085414559744.000000,-20763964953769074583321679216899533129646080.000000,60303018554447574471325303510352736353779712.000000,-175137208057985302494278293878591227649064960.000000,508661066991336418479996200929676603647066112.000000,-1477370324426877216505874013111371520687472640.000000,4291025803975749869357520572378257724570337280.000000,-12463609672834626180720333291783404619072274432.000000,
