FTFS - 2 - 1.50 
0.000000,0.000000,0.000000,0.000000,0.000000,4.632985,68.379904,581.200318,3734.088244,20146.924483,96371.350840,422058.499227,1727881.506617,6707527.421557,24942992.957371,89526309.573942,311932712.066633,1059781710.957291,3523316568.373249,11494818541.172012,36887284835.207008,116656679365.706360,364165127713.277588,1123652028882.191895,3430929083105.739746,10376929158763.343750,31115428639238.558594,92567168663042.890625,273398806291908.687500,802130454040053.500000,2338965217917555.000000,6781566278131556.000000,19558694011425436.000000,56132095931470240.000000,160356462415180032.000000,456135632121892096.000000,1292261397540730368.000000,3647216436715217920.000000,10257088984616128512.000000,28749246927889932288.000000,80324756816677486592.000000,223751711082523000832.000000,621499296616039317504.000000,1721520190650761347072.000000,4754927936695535927296.000000,13086725872610619424768.000000,35789504570796936265728.000000,96314869889767110082560.000000,246796747878983446560768.000000,530500498788838512001024.000000,281131269475884416892928.000000,-8268821585669404126871552.000000,-89682327660471537215995904.000000,-724810909271190939105230848.000000,-5293984336018541591933222912.000000,-36618016098768774839551393792.000000,-243719444760089524717255393280.000000,-1571423239511467672053714255872.000000,-9849938793037217800268147589120.000000,-60158665881580399075717629870080.000000,-358620148412401892948216761024512.000000,-2089617675640323383429152274120704.000000,-11916327000858402084072299727683584.000000,-66581690024578842357601533171859456.000000,-364883565447186847250608706841214976.000000,-1963155932938164718886472928882327552.000000,-10378594828391905298681610911969443840.000000,-53958487865581344665414412499400261632.000000,-276087955466215227767594198442386128896.000000,-1391258923790992833656706707169279475712.000000,-6909188706987921320049840858524528148480.000000,-33835439479102889776893684251280145383424.000000,-163490419907699124377802614135460433231872.000000,-779871378565281451269414235099070147330048.000000,-3674379667893985063167571656476074138664960.000000,-17107341760936386631265481994463287783194624.000000,-78743281014184594651717433018437008774660096.000000,-358476632878827741082609316171722365639589888.000000,-1614723598311394037579129391926692696463245312.000000,-7199289723467054030944076638821804447050498048.000000,-31782682162766669282945130232082573568581304320.000000,-138978626127415944038877388507134857579702779904.000000,-602145717301664378840296102457395689725920018432.000000,-2585733584027985547439742073275985473251544399872.000000,-11008303908605288835600436945738432418234824130560.000000,-46476265392786303614254605492284665713176046731264.000000,-194639139870684157468031875614692431917953776091136.000000,-808771523131266019358844137758261705114099457720320.000000,-3335199226841256320527143754871499234742935360634880.000000,-13652644127363836358146668525657776132188816373972992.000000,-55488780041601598799148678514742201130733580144607232.000000,-223963468519299337844738063725470150863235008455245824.000000,-897881550248721499677878421337276356843552275378995200.000000,-3576130160395299256212257670020185255395662713982025728.000000,-14152692027352343583599049810051998981990733593557598208.000000,-55663695224939574034663099895114368982378759827115474944.000000,-217613036346527585982105098107271064196178819431280934912.000000,-845760505768761405763478966529416653589350985158952484864.000000,-3268334128817151520639612543281370558891826485753884442624.000000,-12559905062955780214050517978262115064057135634898894192640.000000,
0.000000,0.000000,0.000000,0.000000,-3.088656,-37.864962,-273.500372,-1520.724966,-7207.802581,-30669.359756,-120753.414752,-448490.172366,-1591882.436677,-5449449.602319,-18112551.453676,-58744625.421185,-186633287.193806,-582574860.653348,-1791018080.159260,-5433492321.517984,-16292311518.459234,-48348952866.007828,-142159473065.998657,-414532673933.506531,-1199737633999.329834,-3448737161553.466797,-9852398043297.656250,-27987256422867.648438,-79088958873521.156250,-222426055211614.312500,-622768822225111.875000,-1736518877397697.500000,-4823573935271096.000000,-13350815057669612.000000,-36829650722628000.000000,-101281544824000000.000000,-277708628575594816.000000,-759365261885388544.000000,-2071016310899740416.000000,-5634426331301769216.000000,-15293212693886205952.000000,-41413345939821150208.000000,-111847966073775439872.000000,-300751640045755301888.000000,-799604020581186928640.000000,-2048459926180256022528.000000,-4560738975183180660736.000000,-4006382103043772514304.000000,57660913939080055619584.000000,696746651664141242073088.000000,5981099839572744586919936.000000,46006849130865350192136192.000000,333736726746674742163406848.000000,2321304708560375979528159232.000000,15588703505814946873308348416.000000,101449603008778406405739642880.000000,641416418407495871656011759616.000000,3947587129505698610964280115200.000000,23689212599324907178331165687808.000000,138815655805633972206211646357504.000000,795378203072879052667344222420992.000000,4461521874505062416999612694921216.000000,24527248348288558098280522568433664.000000,132286226923826463493163126425124864.000000,700631346213465190151594599249870848.000000,3647136664030995962791524239195242496.000000,18674667196401055459731877530395738112.000000,94127823868174571106216800969730031616.000000,467359356750303150972526232070768295936.000000,2287360931673625351321502983981436502016.000000,11041645141088725929747147556151449616384.000000,52601214139961279518921011560884576714752.000000,247430219197355695740561420393390058504192.000000,1149800814320520956662690712485599180226560.000000,5280928394134283680514401306665630706958336.000000,23983284407895757000795975829706959140945920.000000,107745620228910842904557365272448028597288960.000000,479021344076216456581737400998257854909513728.000000,2108320485125712730301718791689165261986856960.000000,9189638569399356137056625756685374967303372800.000000,39681280480332832009202505879199464478394548224.000000,169799434655416359350341489894152646482609569792.000000,720246193849216346139575601683876368765159473152.000000,3029313299023549545309316297130010112529281318912.000000,12637003747515392010416390864315413553806265286656.000000,52298984259145616262586436372079273524996870242304.000000,214782448969703778151426211333434435708790434168832.000000,875513612675393959882022976164584497337281097498624.000000,3543097373507131257371203282263267299425692168486912.000000,14238113148794666618942688327401682251612785018404864.000000,56827678943530213052812289919973787716992062405476352.000000,225315252633648713330294354525990075894541930865885184.000000,887617523182330564866619025076971884440926304868499456.000000,3474911084242729387959291967498454660002098054353125376.000000,13521310104372473087431736423312637408938804623286730752.000000,52302532189452426670941071266302873941496321364606320640.000000,201151943268295004094953780054282652044552375653497831424.000000,769288576263498961194896523839374772025297690346542596096.000000,2926046493941933578069370292623819271560516926748158328832.000000,11070339455564689202900662285665992139040753508041004941312.000000,
0.000000,0.000000,0.000000,2.059104,20.095547,119.225312,557.982691,2270.660111,8433.235535,29386.676908,97737.756992,313771.337174,979829.007084,2992618.298586,8975497.857996,26514482.427229,77327761.779222,223053952.350593,637298080.746556,1805720476.442849,5078782713.239828,14191393933.986063,39422660845.673241,108937299443.708893,299595384370.094971,820370092942.660156,2237507543082.338379,6080545210901.357422,16469105351874.273438,44469122797384.054688,119731214556611.968750,321517827851235.125000,861253479661248.000000,2301742052302643.500000,6138278678286664.000000,16336511010396548.000000,43395793630934352.000000,115068770790846096.000000,304590369368278848.000000,804764577087854848.000000,2120209470070425344.000000,5543067482815047680.000000,14087816574211121152.000000,31816613644532469760.000000,32966583151525888000.000000,-373607226844972974080.000000,-4930310223276119425024.000000,-45117912797792994066432.000000,-368396244544294060294144.000000,-2826155473608260808867840.000000,-20702733021288996062363648.000000,-145813069279674250182000640.000000,-991308594462459209921331200.000000,-6523627822942670275106308096.000000,-41651896162827364612700110848.000000,-258528273923699903761108434944.000000,-1562697388991305954549500477440.000000,-9213496517040440058647007985664.000000,-53061749538214477012921867042816.000000,-298892709039196063420144894869504.000000,-1648717577881909952964293476483072.000000,-8915629108017266115651819542675456.000000,-47312070702070037812164515957047296.000000,-246610519269266082434938101156544512.000000,-1263705532331555374133009357272514560.000000,-6371217024215711352328395219447840768.000000,-31627437251447962841868876211902480384.000000,-154693198053244475841500842604768526336.000000,-745975026531911649260124935869677174784.000000,-3548828541269776041733776409656217829376.000000,-16664734191492980492788160495767884136448.000000,-77284789231634994738370408688441278595072.000000,-354150177551421119083773955889326962245632.000000,-1604284238888654089410113076519398929334272.000000,-7187308948373364374379955518441738316283904.000000,-31858272806114303569551721893134486894280704.000000,-139771529002626259289616829966204386792177664.000000,-607178083290114181289816821424113500358180864.000000,-2612558237723383296751752594384775040458555392.000000,-11138122704556293599273560839504417042288607232.000000,-47064155636389522931958417406047727515624013824.000000,-197165071473783570995252440343985229864003174400.000000,-819131876267005921856315552958015620059263664128.000000,-3375813666637677899379256991855654093239319789568.000000,-13804316593571424157696972807527159760320804683776.000000,-56023325547893168714567130671812758325191497482240.000000,-225704993500756273771680184756297224970252285116416.000000,-902875561212431126648763192053849521356169663217664.000000,-3586913143351226979571115866078215572506096678469632.000000,-14154930714362362564666385021091890853563986199183360.000000,-55497370183215432531194487258716437940461552082616320.000000,-216219594398805854360588759174664463136380985135857664.000000,-837244850857935657477529857475813429307795626556129280.000000,-3222688262510432397790937161167406912539824794732855296.000000,-12332837952347502320178669329532171595758878597266276352.000000,-46930408529775958278400734592350311460541048161321353216.000000,-177605812061840952786293727175737653505294583719754989568.000000,-668550035522124319983419829457497069787280639830746202112.000000,-2503482147139903969750349338792278088753771474287937454080.000000,-9327098147524679643838451620740968406999576208647638745088.000000,
0.000000,0.000000,-1.372736,-9.965191,-45.990963,-173.279607,-583.802256,-1837.723506,-5535.725380,-16180.709814,-46284.629797,-130267.109433,-362030.520583,-995968.074355,-2717158.521492,-7361037.140767,-19823031.935025,-53108799.913382,-141650183.050973,-376321014.755138,-996291433.924327,-2629450673.805392,-6920431553.017190,-18168090507.215153,-47587754678.281815,-124388207150.458801,-324517568797.007935,-845161549747.252686,-2197572945132.246826,-5705605042101.225586,-14793194306470.109375,-38305940022106.781250,-99072235433015.593750,-255949031686703.812500,-660542876453257.500000,-1703010736628653.000000,-4386191142340145.500000,-11278961594109050.000000,-28859102444771744.000000,-72198684900525440.000000,-161695871759323008.000000,-153431911449001600.000000,2268618527330222080.000000,31049967306536857600.000000,304015789815858462720.000000,2664194770775791108096.000000,21861424826401792458752.000000,170400975033207739121664.000000,1270109908165016881725440.000000,9091562891512229539086336.000000,62704157817634492367503360.000000,417850614175515780243783680.000000,2696904224524347800364777472.000000,16895217736980461115808940032.000000,102932355677754322288843423744.000000,610917802788037463431152926720.000000,3537835363041450114848837861376.000000,20018672163742249743003022262272.000000,110825556795773259268159157829632.000000,600990536855946625686079543443456.000000,3195890108874993963340473133170688.000000,16681998621351245274232632448647168.000000,85553561676060658603017874175950848.000000,431452822772260062839125206361964544.000000,2141302128924548660521898747403173888.000000,10466263127272452765590396623288008704.000000,50416403283083045824552434716674883584.000000,239494687599200293844604598586116669440.000000,1122593983293331480543279315759545712640.000000,5195108558879026522660539776208501473280.000000,23748635835268367173303283424531077660672.000000,107292136314889081710960918167460245405696.000000,479272530006734194467118791197387682480128.000000,2117732234101153283044798253670608536600576.000000,9260000290120593438481169684179727536881664.000000,40083897991560322023051316825362880645824512.000000,171832840522365649096435240540232892146515968.000000,729742019665398615170248703392552588738035712.000000,3071151406831889815712586159618519128527077376.000000,12812565916665858444082610052704855608799526912.000000,53003121588539835682767730002020466067544997888.000000,217479465055031234927544817690906385178997817344.000000,885322650646775396492312072973743362060773752832.000000,3576521617984820038857291763160985395689697574912.000000,14341689375976402950734703167916091684344825905152.000000,57097786420682251964497767167268981206503458340864.000000,225742051640360239428541995737242934961731788603392.000000,886482826880099054274639820028598249133389098516480.000000,3458431903989528526393068488195716227090926008270848.000000,13406695598206348087896358234159394730086937162416128.000000,51650779293844838054577727739255262293028254376787968.000000,197797243240613915135014954419049670826968274878595072.000000,753050756910395672872591805454480624534194201445793792.000000,2850744864047614443989128898368078518522616028134899712.000000,10732209099271468318636040845679921647429234445437108224.000000,40186527158267375023206507619918193511957121483161993216.000000,149690336911681321049218984932184172890662621198459863040.000000,554738038889728925048343063032768020563545754028484853760.000000,2045595186449947176540006303255488629734627702213160468480.000000,7506604133753487629734697074094459177637649679895358341120.000000,
0.000000,0.915157,4.355567,14.051990,38.868134,100.402158,252.145244,627.611077,1560.930909,3888.570175,9703.689960,24241.831334,60594.515264,151492.223737,378760.558025,946959.388738,2367480.050546,5918788.845011,14797038.085137,36992598.024322,92481392.663049,231203245.669140,578007749.781453,1445018940.162622,3612546969.836171,9031367280.573933,22578418503.155216,56446047176.076797,141115119513.738831,352787800811.364746,881969503954.337524,2204923585165.760254,5512295402776.548828,13780198157665.234375,34435696997006.125000,85776200512342.000000,208989158839124.468750,441132306332744.500000,33952525730719.000000,-12533893661327072.000000,-167205178632870624.000000,-1768132203968484096.000000,-16918947325474201600.000000,-150927247699677544448.000000,-1269436864157430054912.000000,-10133958599641543999488.000000,-77164941978135502520320.000000,-562738313721331633356800.000000,-3944192080733125247762432.000000,-26650167059235944964030464.000000,-174060146420953038609973248.000000,-1101518459390372141544243200.000000,-6768638117113061076597997568.000000,-40462874223535459527020249088.000000,-235724609062434444336758259712.000000,-1340360570714237590601474244608.000000,-7449389170759082219987347177472.000000,-40519250924278427026767424258048.000000,-215951096577675621653123583442944.000000,-1128942511156751623436047529017344.000000,-5794848899442507679201969481711616.000000,-29232376748455030278290862036221952.000000,-145045945721405647781208494700494848.000000,-708446714662598903900088761214566400.000000,-3408671869974054371338338349206208512.000000,-16167163643267948116478525453555990528.000000,-75635786260995132115126295515340210176.000000,-349238176196887138768557304224728219648.000000,-1592415733763798950510167529416149696512.000000,-7173909625380534717051835732425999122432.000000,-31947031151145447354171751529271732994048.000000,-140694792813007679469290777686558174609408.000000,-613033939389545017385078454666802797477888.000000,-2643779803245140463397792521347206188367872.000000,-11289264844172560601818980790449407734579200.000000,-47748730362309897676458018031724160220135424.000000,-200106612239656275467332058518421843218530304.000000,-831197571778928851857976267424758437787992064.000000,-3423124933057421546825262912247870611068551168.000000,-13981137864583459715040803246838884697030787072.000000,-56647774055787770574553529674460287989173977088.000000,-227749325339464845739087214295424367479184424960.000000,-908809994245254202825064224604387935447165173760.000000,-3600256887342902335085720717911387840955082080256.000000,-14162375320494163058440672831652501330427595718656.000000,-55331723725769753524323341305587330711638973087744.000000,-214751798519465609443273308271246588990059328831488.000000,-828149891192854204060145080606953924464773066391552.000000,-3173743892155018955632454496543296861412298328113152.000000,-12089360198885974125797902152851607299183740046016512.000000,-45780196670667885315959073186937835011493333745795072.000000,-172371765872573909178270991232134987337240366509195264.000000,-645411981181083507871766256487917971458087016346943488.000000,-2403564626101621699297057013798792542998201204578713600.000000,-8904002940059136151077603670478926262256023579712815104.000000,-32816012677341911438432735784894961912525773843787153408.000000,-120341464407017132432363860661682269421867510498943041536.000000,-439166726150416575946099097115712385550508878094632222720.000000,-1595077445085746691222550028664482793197785622995403800576.000000,-5766653538505980005861211681822074099356880651305965584384.000000,
-0.610105,-1.378449,-2.108715,-2.492106,-2.154549,-0.759899,1.834689,5.397855,9.171399,11.823651,11.595711,6.708714,-3.957051,-19.999122,-38.662450,-54.385800,-59.145764,-43.981740,-1.874319,68.265171,157.325655,242.927598,289.527341,253.713590,96.010996,-201.146922,-612.125838,-1049.031224,-1351.345105,-1283.950428,116480.055592,9040091.900815,360232850.758033,9865598104.639956,208694653448.876282,3634228294487.011230,54227060510044.476562,712585493400761.500000,8412516650435912.000000,90580296319701952.000000,900079504924205056.000000,8332411210368661504.000000,72419919590661365760.000000,594745829938824085504.000000,4640244292831979503616.000000,34553363652687767273472.000000,246550639183995223408640.000000,1691564197619863908253696.000000,11193124571602086285803520.000000,71623152515242118898253824.000000,444245395558659708132786176.000000,2676561312424753952597213184.000000,15694185953835203824009084928.000000,89711615669063869543533772800.000000,500699365372100974778261700608.000000,2732325162648991599372487622656.000000,14597185331587146149999495086080.000000,76435312844653016541871629926400.000000,392709846475041640811231675678720.000000,1981661747700419080407900439445504.000000,9830169666565841873112130161475584.000000,47976669233512054205902250976477184.000000,230554566906056572156029212867690496.000000,1091703388878371407725410964113195008.000000,5096989312221875579149533531967848448.000000,23478584768550170613981252196262477824.000000,106765807029599526394183755971864559616.000000,479546862181054043873228270598111625216.000000,2128580193980691056798519766494927126528.000000,9341504725129407846978654541890606596096.000000,40551476623429359548797763866702464942080.000000,174197971571350539360296635688915975536640.000000,740796636514185357327983378456399977644032.000000,3119876890706472652731323170042526117658624.000000,13017045501252331606567070227320610521874432.000000,53823190889254367388818428003463894036119552.000000,220620694119858735845682823620300423055802368.000000,896754002406732786330556467261974490644480000.000000,3615550354626602631001163749250070616203067392.000000,14463286262886082548168481342547919493335613440.000000,57419926799996963103810263115907784960209059840.000000,226291120597728126592929471416119424323640360960.000000,885487934486510948249912055578006348928095617024.000000,3441155401424604597471878252298203296589246627840.000000,13283856949689559591900390705281027814966381510656.000000,50948326136694129652455869198874994018655947194368.000000,194180263262793509019141030990719672318377341222912.000000,735579442781922407757060845426930775484165464784896.000000,2770000312332283715761513066461317569881210986954752.000000,10371197448968636435841535368009581284572463074639872.000000,38614182797269465697886199889748097077414101803597824.000000,142988377666432461593861942193515046795440114068619264.000000,526689782099275484909808285600102096537176777672359936.000000,1930060916536720587991906915444369676424465515307597824.000000,7037336884796050096084753106639471878254002717149102080.000000,25534288475774898927842766976286299484372904654122516480.000000,92208710088582514725185866091055859377205797592487690240.000000,331440419806470327277392398810586738358158039815762739200.000000,1185973283861075286237128588746587019911212389124538368000.000000,4225021586776569711539130361812123929298632436742304563200.000000,
-0.097876,-0.891605,-1.853121,-2.717144,-3.084315,-2.489625,-0.540754,2.882159,7.403230,11.975611,14.853709,13.819224,6.737663,-7.556903,-28.180217,-51.212491,-69.255114,-72.053353,-48.633979,8.891515,100.257693,211.861103,313.403175,358.848652,294.116274,72.839021,-320.855581,-847.488637,-1396.274889,-79793.287775,-5832594.507890,-225088414.003997,-5976677318.496583,-122687105458.184265,-2074994440576.547119,-30094326515884.632812,-384678561417100.187500,-4420701944622671.500000,-46366003129074792.000000,-449085842749966784.000000,-4054808298705432576.000000,-34392594376493137920.000000,-275797353974780461056.000000,-2102253145323279745024.000000,-15301835280405212692480.000000,-106778153368183877140480.000000,-716791733106584011669504.000000,-4642809385034950920634368.000000,-29093560724157929013379072.000000,-176791676180369627301281792.000000,-1043965215685402800819273728.000000,-6001855115182212261840158720.000000,-33650767189650574788356210688.000000,-184280217466294229933261586432.000000,-987051166145826155197051699200.000000,-5177581616643112184978788581376.000000,-26628233010456771948181555511296.000000,-134414376242272753987833328304128.000000,-666591421008543318919880833499136.000000,-3250676864876528967677625789054976.000000,-15600830044731632246800280643960832.000000,-73741929214850942388562328859705344.000000,-343544647742153342819217386242048000.000000,-1578487226683964411409432235103748096.000000,-7157407658663655034367422602934222848.000000,-32046230072149395183787267451160363008.000000,-141754896404703447479580724155138441216.000000,-619808692352037474378648087133186686976.000000,-2680036160118454074451146557750113206272.000000,-11465143207070562372085724237242315046912.000000,-48546186675184760325534817348106542120960.000000,-203534471723872672618161192822740025868288.000000,-845256866280672788026741512376839328235520.000000,-3478235516324099157865815344556013552402432.000000,-14187051424082358914933834956774911820955648.000000,-57375144597815211582424502407760458643668992.000000,-230134844738057284606205853096759356412657664.000000,-915776899073180390631073377887197864031944704.000000,-3616273584213050647110381312948495301885296640.000000,-14174474095187842892861774085942930138059505664.000000,-55160869065157139128132674533676499966328045568.000000,-213173421994793727468512779822911293482994761728.000000,-818290376805551592737583295044367210564678582272.000000,-3120645630752031849134760944072528526891496243200.000000,-11825789174980152051037642112172406810661219205120.000000,-44539631947372104220245757367986820236005108350976.000000,-166752523083292423472805511966754396458814741151744.000000,-620701136918318491938157214115074439609845305835520.000000,-2297464445425284875060834783313847648563545428197376.000000,-8457459449898583515264239574788053545257649504780288.000000,-30968613782172519159969667653548388965737343756533760.000000,-112812558622129525593238376666004364417833709019856896.000000,-408890974192354527097862980806332379491914475456430080.000000,-1474789728969499197497446185665186279253428429842808832.000000,-5293964175856512615785164877699420867662262544329867264.000000,-18915325932763511603719299100226740444182357304787599360.000000,-67279096390009360309618489055298059943429030556362342400.000000,-238248156229932978695765061146746782677211526390087680000.000000,-840058918082587780113920502310766448512266979330855272448.000000,-2949624245845905985544895288490641555834153565683091243008.000000,
0.431277,-0.250594,-1.277105,-2.472363,-3.480776,-3.788872,-2.822697,-0.131888,4.354976,10.056880,15.543366,18.540265,16.267374,6.191973,-12.825369,-39.184075,-67.389620,-87.666269,-86.984308,-52.019271,25.855419,144.166389,283.106190,402.003571,441.634443,335.302089,30.233124,-481.631136,50868.400368,3755407.525635,140337951.822848,3609304188.991061,71830274774.628540,1178851117954.057617,16604560276295.511719,206295163418259.093750,2306003694053281.000000,23542832178345408.000000,222113889951519872.000000,1954729127887010304.000000,16170382419819704320.000000,126543912022365077504.000000,941839840257552285696.000000,6697468278064674766848.000000,45682376778113905328128.000000,299897566457416145436672.000000,1900553368178993838161920.000000,11657691507713701499109376.000000,69371849579983208905179136.000000,401324016822985821710712832.000000,2261294717312470585511510016.000000,12430752934463362022829457408.000000,66768866328111879567100084224.000000,350900414986727053575931822080.000000,1806635800852364202936633393152.000000,9122852645899325405356575686656.000000,45229195810753869234120744239104.000000,220370320268574265281000329183232.000000,1056132208236780542995407854108672.000000,4982758588360207704658982054395904.000000,23159902735347909384936424308998144.000000,106126549803350670196370425201557504.000000,479750404885720825885886337729429504.000000,2140793061302496299043799856136060928.000000,9435140616993504671715267056746102784.000000,41092880816219965142797565568749666304.000000,176947634226852576749619494989754007552.000000,753676286158906799739911350087558627328.000000,3176701871182950852842328754596767334400.000000,13255552438338906154015856809011635552256.000000,54779336690607190874289323218682511360000.000000,224280457980660711863808201767903781978112.000000,910062233748278228360977649524299729469440.000000,3660975088848075045129563801406814375903232.000000,14605010691739542038099917153628602794770432.000000,57797988829012813991882331391140341752004608.000000,226959858152024838895814172939758044362833920.000000,884554224353399410623706845586758324665188352.000000,3422526756436810216231913754933093840545906688.000000,13149789218125022109085893031365717411921657856.000000,50180832887933919765454062325813362378116431872.000000,190237881212378101581229149051377622115789307904.000000,716613125825435082601258308427710275408522903552.000000,2682783398733381618800493167994056995621652398080.000000,9983439339947816061767768058370535472901373558784.000000,36935628809908103422497220496363935382038317629440.000000,135879886140058288837428956132125632308538968637440.000000,497141068752992457835877744203188385188601864912896.000000,1809198890890248437893432267612871551770564143087616.000000,6549976771617374467358043000996085337600186849951744.000000,23594016111132149137086813451590515528046112524992512.000000,84573051758020464776020726481553995734430319695101952.000000,301708195659075196454798002276492976453326922173120512.000000,1071326568955176641549277556316612421935532600994037760.000000,3786943662081486255794435376067507565518324053617672192.000000,13327187705400387533546827536487472555315424862928896000.000000,46700276836606388910824472829011365488421779271648804864.000000,162959018338503613657862520802764092295425110592198803456.000000,566317967092957806323110597489479151867523414947518218240.000000,1960237132130046976059902576944488636623637935169606778880.000000,
0.885858,0.433746,-0.480267,-1.800088,-3.275378,-4.432988,-4.616569,-3.123131,0.553707,6.399222,13.545434,20.055525,22.984308,18.870201,4.747103,-20.380379,-53.871855,-88.120910,-110.294333,-103.935731,-53.018561,51.539855,203.841269,375.582990,512.522679,538.681400,371.475964,-34714.985472,-2418824.349810,-87299622.005840,-2172306206.289293,-41871342868.100594,-666183620678.324097,-9104954987606.912109,-109855841818346.875000,-1193510523671755.750000,-11851881962141472.000000,-108837873003770896.000000,-932962935338807296.000000,-7522373066734786560.000000,-57411970648543870976.000000,-416986706801093115904.000000,-2895245784947196166144.000000,-19292470721968150151168.000000,-123794416341420949372928.000000,-767206301356969072525312.000000,-4604205391510811269136384.000000,-26818413873799303438270464.000000,-151929595248685199631843328.000000,-838656450170003791758229504.000000,-4518344094121456856115183616.000000,-23794655994635648207335456768.000000,-122652166110964903105454407680.000000,-619589842257031022541621166080.000000,-3070842095845609556710025854976.000000,-14948042797337033769453149487104.000000,-71531553827793082480597240119296.000000,-336804271710229895842740008124416.000000,-1561618711845503943216598794371072.000000,-7135337509631591109682970234978304.000000,-32151195309987266026581582428504064.000000,-142956020251562730036485369064587264.000000,-627611366058796254602024400992600064.000000,-2722105309158176342934385183407734784.000000,-11670019515824132494095276704826130432.000000,-49476954790868461484549652190500749312.000000,-207538133727850288949150892351664685056.000000,-861674103857122468251215285032815951872.000000,-3542531840254352882760993217451340595200.000000,-14426970396506619410684760026693964398592.000000,-58221410836095162899660967092153934151680.000000,-232907392531084273343887278290937789284352.000000,-923879669651586367732248088621554822283264.000000,-3635048646412901712243965814694103004217344.000000,-14190308066442637613834973290872189977886720.000000,-54976590719661869277405562974604793321881600.000000,-211436385982224901998835113579688007020052480.000000,-807427463702207740296322751134573623559323648.000000,-3062314884688664167728972391317088290920726528.000000,-11537573228414243840259953317085646896676995072.000000,-43190532661695534778395995491229477446998818816.000000,-160678948529659858722244152330616914816364707840.000000,-594167056113195968574777736152081436663231807488.000000,-2184320562076241343177690092256928655898161709056.000000,-7984686973359041313335723811153793044773867618304.000000,-29027209410192032302816606508741662473453551222784.000000,-104960902268564476648745279822375860196846084292608.000000,-377564146005178029382325798288782946223490452160512.000000,-1351319696261168638160475766118464117156046769750016.000000,-4812716121392475533999136596886180273331606980132864.000000,-17058674320126732386295781184771380955566893189562368.000000,-60183710842682707399537401180616963462261552361504768.000000,-211370719871659100274855033750253320534810197040824320.000000,-739084826462362902782780286303213986817807365556928512.000000,-2573219033464449517358205028591965256761244500841463808.000000,-8921538382070281866144226236866927871420051045648171008.000000,-30805550831325092439028268908485313911582535305954066432.000000,-105946947497799232267802990515189824616581802122067050496.000000,-362961476265101553055798123720280524679320096001212022784.000000,-1238756823186013877210982644269730627253454962455836884992.000000,
1.187267,1.043088,0.399614,-0.816562,-2.503638,-4.310601,-5.612195,-5.574356,-3.343303,1.635080,9.205373,18.103003,25.727047,28.285599,21.498757,1.947272,-31.039151,-73.338627,-114.533402,-137.880511,-122.724171,-49.994421,89.346787,284.289865,495.083531,650.151691,23762.450254,1554691.257420,54168374.087542,1302704767.516463,24293718234.918243,374336842338.715088,4959663957274.068359,58062302899553.070312,612580612750592.375000,5912070435308055.000000,52805445398944808.000000,440578835219586688.000000,3459977152258512384.000000,25737358654471270400.000000,182304520119822319616.000000,1235186011962975453184.000000,8036237506400106840064.000000,50375493024333707608064.000000,305146840335611110359040.000000,1790793092078925680476160.000000,10205266930014851608608768.000000,56589040376124628789100544.000000,305888308032193878965616640.000000,1614468645797631859357646848.000000,8332530506221339577054920704.000000,42110350749583857990108184576.000000,208639617986412545036362186752.000000,1014578326802021450851888922624.000000,4847291705148673814735343321088.000000,22774297889633658615910136545280.000000,105316924760498135434697193291776.000000,479738688379952802406499182706688.000000,2154193820011887597171107549937664.000000,9541901023938859987837609167552512.000000,41718687984396375109458935853088768.000000,180147543619926310936199417166823424.000000,768717929340790470952882787284156416.000000,3243170828619127561074272377969311744.000000,13534604000872083684629985039193473024.000000,55897164500452750528695864090748256256.000000,228552513024997855771513278073877299200.000000,925564387074364273267666734141338025984.000000,3713760530580491469188184655377075273728.000000,14769323229885738079596099558429316612096.000000,58235910293897548382270236289268442988544.000000,227740792215917187391063641376362883710976.000000,883566314855957246856398698984322086469632.000000,3401790966940254111219993336480967595917312.000000,13000547035703516828545419831616212251443200.000000,49329939455380169042747994567187681131888640.000000,185890999164430270714048301947344008310161408.000000,695830816955429851582722837565656956833628160.000000,2587857344461722280625014892528617446250119168.000000,9564399727106616785164074799010240136870887424.000000,35135077916947359682241711198503228101808357376.000000,128313123192697527563701966565355675800962072576.000000,465935281195501001913589444322271173352724889600.000000,1682590378778959394137624256670010097383023575040.000000,6043661317862951381577316686864546108388505812992.000000,21595252495389605914963939925060516892968686190592.000000,76774593555844596583818695077298139711223241900032.000000,271606220832149070828690759116751853227527515406336.000000,956277920493036014449797945431508024619620882186240.000000,3351256011097029477274625056675911149427603919601664.000000,11691350028243914077923976719350012972077385510813696.000000,40607628509968219411703692819252777381028130384248832.000000,140438684522143448908860422990823101294463224960253952.000000,483671311539028088530244478321337660634165533357375488.000000,1658993865606105608687387057550318795261031483541815296.000000,5667803250766258288923557596919687179771866840043618304.000000,19288713612991010761770975176845954817405460569988792320.000000,65396071680402318553872345444880919034572873069557186560.000000,220902088348839967343562912725937328162136647457650507776.000000,743508897528101252633868400765020148681801210434429124608.000000,
