FTFS - 3 - 1.50 
0.000000,0.000000,0.000000,0.000000,0.000000,8.464884,131.143132,1156.572219,7633.823443,41964.579914,203163.985400,895880.297719,3678662.351328,14283381.519065,53025269.689251,189764123.291641,658763444.318756,2229027654.483129,7379159102.621825,23971976536.875950,76604631445.825180,241278069182.513977,750243710437.898926,2306234643072.609863,7016571171026.365234,21149355210196.171875,63210748575064.679688,187468446375637.531250,552064723427194.250000,1615189184907320.000000,4697281664340480.000000,13584803359409500.000000,39085572052576064.000000,111915633566031104.000000,319018185326139008.000000,905557859906454144.000000,2560394575591003136.000000,7212585622757800960.000000,20247096551459332096.000000,56651105047900209152.000000,158018048774951698432.000000,439469993448177467392.000000,1218814601275652177920.000000,3371090466333899358208.000000,9297994572631031939072.000000,25555594101965723795456.000000,69795434461401135972352.000000,187547279900283531952128.000000,479378147842684713172992.000000,1022201927898725076697088.000000,457098837619806581030912.000000,-16861557707861458419712000.000000,-180928276930299310752399360.000000,-1461728715388233306161020928.000000,-10695106208206744026072743936.000000,-74150749481492431326645583872.000000,-494749409604423626680313053184.000000,-3197763634698342059459475406848.000000,-20091005933635394717681373413376.000000,-122978417515964502244863086952448.000000,-734637816309144931128543719456768.000000,-4289031718973713887597390534279168.000000,-24503964466768714055502482894749696.000000,-137151364523109684744163924050444288.000000,-752840807710626694589151384057151488.000000,-4056594675912607208716607525241225216.000000,-21476327028162094330902337966227587072.000000,-111803306579402046834310977023876530176.000000,-572765170850162161220250734145329692672.000000,-2889576179872270632814869161001164472320.000000,-14365307263772576822802144884885456683008.000000,-70418661183403630763754856039128475107328.000000,-340568441649800876353025061579860268285952.000000,-1625926440407224536289840614715315548323840.000000,-7666531829480019137604035033421977269305344.000000,-35719639908649495322160177065061061272535040.000000,-164521124044262889535146265776557970635620352.000000,-749424574524361581544536454793141775574761472.000000,-3377541714956291195244469850298510107356430336.000000,-15066255981387151597731125060858582901354135552.000000,-66542364008134995603816439444846274302284136448.000000,-291090195287259913586299532134424041852197928960.000000,-1261635644779565386594329950802354630126991310848.000000,-5419394599783257930957207205785590290811023523840.000000,-23078354265946637568192919772550769226409559719936.000000,-97457826437822805585065583155825167511682931490816.000000,-408226525468627187599342006630460590314271935561728.000000,-1696554043407790085092220662165613945677929343090688.000000,-6997137960462004443984142160486836726490674759729152.000000,-28645667640810928050429936680067482209888593900470272.000000,-116433585025231994969381165282739010029160876619071488.000000,-469969014850995285477682605779687277816223082844520448.000000,-1884163913277108946671452278070884330322524249092259840.000000,-7504292802515239458489968745796029570302405792487178240.000000,-29697651709104429794662159746816817392785461442387116032.000000,-116797082183815280739589106574376047100577086071986192384.000000,-456575478468187322559875102531435957558245109894974799872.000000,-1774328687980835785763496565389279033321920517882872070144.000000,-6855890300480442214895294766489677118453260142023423295488.000000,-26343087593399220481001558093377501701292335669971295141888.000000,
0.000000,0.000000,0.000000,0.000000,-5.643256,-73.320614,-552.476260,-3161.595263,-15253.347538,-65501.690410,-258646.889480,-959307.738020,-3391150.427163,-11544543.927726,-38133966.045676,-122902090.726436,-388079362.457492,-1204393310.942669,-3682719186.880925,-11116460069.090210,-33177660378.634003,-98032358321.076004,-287083577985.241638,-833989708896.559814,-2405284855086.838867,-6891573699716.166992,-19627716625317.214844,-55595738325400.265625,-156684917559556.187500,-439539134714786.187500,-1227732799038865.750000,-3415709102701544.000000,-9467802289727296.000000,-26152734274040824.000000,-72008264394071008.000000,-197666617216578560.000000,-541066122520195392.000000,-1477088329709886976.000000,-4022242446167918080.000000,-10926857436800788480.000000,-29616581007198814208.000000,-80093078436805656576.000000,-216035975429846007808.000000,-580178937864188723200.000000,-1540405113592096489472.000000,-3937632804324546969600.000000,-8705795831187118227456.000000,-7006632061317279645696.000000,117495627805324509970432.000000,1398937321418004073807872.000000,12002869867940649176662016.000000,92516255107097112665391104.000000,672938682041656628920451072.000000,4693856279824107448658034688.000000,31608655973983717839347908608.000000,206248357267128359711737380864.000000,1307260073791521877891221553152.000000,8064397897926359712688456597504.000000,48500601787917345134972978069504.000000,284794515012822438334658328395776.000000,1634958118800567802594146207662080.000000,9187590112889619365519086938226688.000000,50594302237458607423081841921359872.000000,273308264268568377159393270416015360.000000,1449661771090693795736438633075310592.000000,7556560225587051659801626580357218304.000000,38741659339331218356891881434710540288.000000,195504602934437997940538975259457486848.000000,971775501831243511695449459063334633472.000000,4760911209394601167948164333779342589952.000000,23003595349314796500919061266707137953792.000000,109681192460861189957685390737659322695680.000000,516336890855148294747562353290665902735360.000000,2401143818974637912282936021732321482768384.000000,11035540223299631652100059654337412066181120.000000,50148016181759424249643567792894679109861376.000000,225414509609136251675807612611887498247798784.000000,1002653519096924933226302494562887237004951552.000000,4414934462664282195138200252036638172524838912.000000,19251149369778081120060685137078282023807746048.000000,83156190177948266149164285971813550774948986880.000000,355940104374276987289415665704181321208659181568.000000,1510203658556229913413049601208741462959047311360.000000,6353245177658996242261780033480284943441402527744.000000,26507960515304136782808140370609139188359080443904.000000,109721306249380115757785365827265114356709737889792.000000,450658486490814744062577097059641646594833002790912.000000,1837168567961686264938059985458190650181155958030336.000000,7435215159770610407494390329289678326569897813868544.000000,29879610615469770822742921729165389234093698628714496.000000,119256701525276879547918416754329146136155903854903296.000000,472827584099747126961299932336238801906760408673288192.000000,1862588679548311734823258954684342626372004211605897216.000000,7291279801877555006377803710720398213685251125494677504.000000,28368635274036130242598643824868781860417329766290423808.000000,109721848672432761659315879357038334308518180232116568064.000000,421926661206911710984063160547290524033471497118731468800.000000,1613379053685568384174654326330657494600439894833945903104.000000,6135574561465410427107739087490188052100254223449355976704.000000,23208909672669846285002396885383666267730738124258868723712.000000,
0.000000,0.000000,0.000000,3.762171,39.474983,246.116483,1186.936409,4899.572920,18245.547709,63261.775637,208460.342881,661920.721408,2044445.239879,6181737.484241,18378117.074830,53882757.094269,156129936.532626,447823939.682835,1273108067.925265,3591006803.938984,10058804916.327328,28001788121.701103,77520509288.970459,213540388563.626465,585574374666.046875,1599188250684.531006,4350964508071.485352,11797047830703.671875,31884560543930.507812,85923308167933.453125,230918070069586.437500,619019688648957.250000,1655485699815056.000000,4417619139312634.000000,11763970820934036.000000,31266386319165996.000000,82948682272932432.000000,219681081262133664.000000,580834214253994880.000000,1532958276797896704.000000,4034417279205748224.000000,10535519558554570752.000000,26725999526382481408.000000,59971845954416377856.000000,57746680229536874496.000000,-758857453082832928768.000000,-9838571677767010615296.000000,-90008138639078460489728.000000,-736798834603128627658752.000000,-5670351042930425905283072.000000,-41672720291496991001673728.000000,-294432029515942599197720576.000000,-2007673049813310630050922496.000000,-13249343516282299111964672000.000000,-84817811554779376742245072896.000000,-527759453749133950556879978496.000000,-3197498475631703157656950669312.000000,-18893071362067627566434806136832.000000,-109028673695352701986151830913024.000000,-615314554179007768476203238817792.000000,-3400129877258799425638520693194752.000000,-18416884636823037417986908705783808.000000,-97881672449947899585544419171893248.000000,-510927406946181840402823392325009408.000000,-2621603865240211250208416545544077312.000000,-13233505850242390837272508793526157312.000000,-65766969724073315532638963057389731840.000000,-322009329663432369748689255914568417280.000000,-1554314969877661139125844768594730156032.000000,-7400878217218864805217406184097537064960.000000,-34781469391716135694060677352938784423936.000000,-161422606468663604597338592466545449893888.000000,-740201061224511321323932666776659181961216.000000,-3355120450575358430070162768912853447475200.000000,-15039443749006899634789037437254740727562240.000000,-66696312769825104259585062092668735531778048.000000,-292744830049389496410441051556610197484994560.000000,-1272200443281313558294279400810297094184108032.000000,-5475875475411583332259922928581323896096030720.000000,-23352211169002045613076649361356967801494962176.000000,-98699752619604214611003300516431629514191142912.000000,-413568931747025085154131246542214650308440621056.000000,-1718490687512280972486104020305620857362522832896.000000,-7083231714104429919386317102134346464754327879680.000000,-28967603307413187726140201801989139454371020406784.000000,-117570147244909622599284165568112231054048894124032.000000,-473681567823099464726495267610654261649480188166144.000000,-1894862493244262941894827612943488983443495232471040.000000,-7527715144028831198565959722210001848919696343040000.000000,-29705116657734959465854103054837962675234036319780864.000000,-116457220191036590370805350222072002429696480043335680.000000,-453679812865962611613339415895830414403402126615117824.000000,-1756538735337850446213104216006361098503493730986622976.000000,-6760290512894828938145912259963142168635611210726768640.000000,-25866840324894957368546179863244253104983237210927005696.000000,-98414693017219871223848974769796458841450697692293365760.000000,-372374933778859244770473408414501937534025013381530910720.000000,-1401417951500993210080164665803020601396501664330093166592.000000,-5246648846004213013556507808384148642992604363582787813376.000000,-19542558347014411004782701661010478903987936006794492510208.000000,
0.000000,0.000000,-2.508114,-20.046371,-98.286017,-381.096801,-1288.154599,-3997.743606,-11765.270909,-33537.269192,-93846.576138,-259762.290907,-713749.589695,-1949182.242819,-5291642.938129,-14282029.197969,-38332732.234181,-102365479.145452,-272157756.083880,-720858604.319912,-1903183887.255191,-5010692656.478465,-13159410227.466888,-34482268837.987144,-90168209346.275940,-235329254240.105133,-613091040349.971558,-1594627311447.553223,-4141271205404.792480,-10739866433168.544922,-27816342316660.789062,-71957652128441.875000,-185936593183329.312500,-479948648434968.125000,-1237639511220604.500000,-3188477650011622.500000,-8206250386535064.000000,-21087674065773784.000000,-53915160775273144.000000,-134681058140671008.000000,-299650907026800704.000000,-258133753330703072.000000,4562101907693218304.000000,61455289771002716160.000000,602149435771116716032.000000,5294285363373285572608.000000,43607806296440623333376.000000,341185658670288289660928.000000,2552235970948402667061248.000000,18331228456113952973127680.000000,126833485858133388692553728.000000,847728650682302697438183424.000000,5486773927832681782850879488.000000,34462968509382422973261021184.000000,210476616574790374318550286336.000000,1252066560839245755405647740928.000000,7266216781992246635844937449472.000000,41197330193455760634242775646208.000000,228495246627084021016814780678144.000000,1241228994540853384337071089385472.000000,6611039962450691608492484142825472.000000,34559640571926866850646416248799232.000000,177482150547541375845897489220632576.000000,896190231916504359013929081649496064.000000,4452997458094574846019739773757816832.000000,21788803398978226413366207860657094656.000000,105061270235499393574549876006923010048.000000,499527763812720243913232720424637300736.000000,2343393861683140901959922970197416214528.000000,10852849232445982454011441261796627841024.000000,49645955326248846798593451695143458439168.000000,224429696701901488306222486849352250687488.000000,1003078531676053572582725645320004690771968.000000,4434428415045669658712439986005208855478272.000000,19398468931538566813901540905340522744250368.000000,84002698749884490507652264216625572437032960.000000,360225578771893277535586609832795728267706368.000000,1530249578138866291016149617703720773757173760.000000,6441681653648725700051628178755373038638727168.000000,26879483131399405456143518988277079327115313152.000000,111213033465343012135339059849086627068057223168.000000,456378905429812281240035155442298415446287712256.000000,1858003330215818000928817709153469431075993288704.000000,7506349348101409916523820664809089327614216110080.000000,30100759317584433791856821197150378768582118998016.000000,119837466473883598562460757747145617968910196277248.000000,473772382457676242103559453649396923871824019718144.000000,1860372607278783005628592388206143894809658934689792.000000,7257219198441920093474138642931390099418490121224192.000000,28129619031132792698476067343430233289331512455462912.000000,108357841592247381255588161776459005964281355366825984.000000,414892802115295859715912053943240842486340418357166080.000000,1579295783033468434981312172985338460459715444917403648.000000,5977409361771920172818841546798606130766470092903415808.000000,22498394803321640979286608604426386558007631960067801088.000000,84225467490539718399924475306694414172257137978253508608.000000,313653744702563384250606441217802730603642836828733571072.000000,1162069311501153209421016186904069230835700798461487087616.000000,4283957488002585647260954760033404864337616731891681984512.000000,15716097333149499114589867833564809964128040432378979549184.000000,
0.000000,1.672076,9.184058,32.113394,90.254505,223.608398,518.238072,1180.607930,2749.394613,6668.935438,16763.900375,42895.908286,109872.179054,279124.887388,701947.901765,1751772.826171,4355765.706667,10829372.146834,26976142.740140,67358250.970274,168488625.560326,421785724.180483,1055828846.213282,2641691500.872054,6605820582.943527,16511936499.805794,41266473715.083008,103135284523.939590,257792279771.042480,644450822492.948730,1611197557859.937988,4028308574816.424316,10071443651096.562500,25178593422122.718750,62919247973407.398438,156704174337338.031250,381365399624082.750000,797317073892456.625000,-71229198341229.625000,-24701158883251212.000000,-327329009490865792.000000,-3471624194013317120.000000,-33366690001179787264.000000,-299007474229073281024.000000,-2525941182630328795136.000000,-20248061925338273284096.000000,-154777428619457854439424.000000,-1132847882848454897041408.000000,-7967092352495297536983040.000000,-54003609811899002025672704.000000,-353763290691312862950850560.000000,-2244968200751283359503613952.000000,-13830689126533809045554331648.000000,-82879463534222863263443451904.000000,-483916679601513259985344135168.000000,-2757366919929421685870529871872.000000,-15354525492316765323520070647808.000000,-83667947428963061606406718226432.000000,-446660585315428887863356091793408.000000,-2338644984065705335689745562337280.000000,-12021360443866758552943470594490368.000000,-60722032745149484777350348205457408.000000,-301656570365100686719766533903482880.000000,-1475014585535542386366690396962029568.000000,-7104206502494525608582095258802716672.000000,-33726174492035892898033709019595538432.000000,-157916392149314550726659193721575178240.000000,-729716301434226937009091172004872060928.000000,-3329576385492085993457209481115941732352.000000,-15009221496755928720944325179940158832640.000000,-66876538924186244316023719435317937176576.000000,-294669526614199875421028800352326982303744.000000,-1284488057237024076074592099591022023016448.000000,-5541598595949595730383646936241804519931904.000000,-23671017614025382315265607968849510384271360.000000,-100145887931454684338436775722417532795092992.000000,-419790420806088652223292881150150041847988224.000000,-1744038472201040192949269461035614318947729408.000000,-7183519331518395404993565922488499317048868864.000000,-29342883757896340780990843107125295811533996032.000000,-118897547844303160506988469329164423868346007552.000000,-478037377760858117422848132425133899184510861312.000000,-1907560681707910483665440358661488471876189552640.000000,-7556590631553938901006774812182801255489691713536.000000,-29723712119948347914175995037674075895466261741568.000000,-116119144181978170721334184234125424007027458310144.000000,-450627767423061600246462502721767723420065923596288.000000,-1737525120163308607806437745763332392230738569723904.000000,-6657714023351992761147154182541383854178424301027328.000000,-25355862676276924144745357045816462468587980949815296.000000,-95998798756451583116979833776074918589511722141220864.000000,-361375851830152523794354692084824236162576266016325632.000000,-1352779936125499503671163049869661140869656797662674944.000000,-5036580932594558549987046246614775682729731515775713280.000000,-18652986988157073671460055373742021575496226113195081728.000000,-68726717317476084241613565397449735380637349494092988416.000000,-251956633163163209419143021786498259529678888859433172992.000000,-919189472833135082472276195182154524832243157158642843648.000000,-3337469075428690462223845591708847317516796415274047766528.000000,-12061860178788172284551546223077519068080360933828568547328.000000,
-1.114717,-3.335912,-6.102166,-6.647348,1.351910,27.188615,76.658167,134.750141,136.367396,-61.041187,-657.438232,-1754.938893,-2962.959836,-2757.122196,2064.618827,15777.572508,40028.079889,64858.417963,54737.253385,-61998.756427,-376106.853112,-909690.508050,-1412923.559234,-1061220.508928,1743305.035349,8911689.620985,20599842.511954,30621025.870981,19917956.438310,-47001085.044154,-209786777.719745,-448142703.668248,10470412.459128,18157054599.598816,395963730786.970154,6930024146174.886719,104064283445166.828125,1376347922048247.500000,16348723924932094.000000,177050741521825184.000000,1768867780190768640.000000,16458419677430992896.000000,143727166150749208576.000000,1185614998038430351360.000000,9288805979174966657024.000000,69438182537408121143296.000000,497269540866540196331520.000000,3423315096916106862919680.000000,22723919287107175701282816.000000,145836177441043586241003520.000000,907039982682001007576088576.000000,5478845749770399606563143680.000000,32201827145258886436294230016.000000,184478680510637401217823670272.000000,1031716813950425737517275807744.000000,5640738794995474260212481785856.000000,30187755798780770035337321775104.000000,158327144495347477221960524496896.000000,814662347184755506764362272473088.000000,4116498655801663667966321893572608.000000,20445754423655054318308429385433088.000000,99900992334817980109803096641634304.000000,480582106415193767413686658995847168.000000,2277780025770445936530404212010385408.000000,10643772157199721218705015110744670208.000000,49067303946149872691227970288863936512.000000,223283547373960392351094723279203598336.000000,1003523754604345515430108614354762989568.000000,4456853688683808956713231048995340550144.000000,19568990121530946730540844837472793788416.000000,84985452869156160301635406314299096825856.000000,365209493801016258348013399140136378171392.000000,1553585635238024002949787612854568366374912.000000,6544680749434262405517673513956757689335808.000000,27312229264260817382928451486355471357444096.000000,112950467318301314058507923128821871626158080.000000,463041613457212506974295695880722132125089792.000000,1882282100677196615080261513266309013119696896.000000,7589390286066901934888152276679165511508951040.000000,30360225633041535655939307098955718901798797312.000000,120529005433400164385994243053152316956348514304.000000,474978158203843487115426156601329714539609980928.000000,1858459284856108677574485049303871239303492272128.000000,7221490360709000441106038671478048504494688305152.000000,27873242588071542611090895318006203729735084670976.000000,106886604645410775372355550044532604227669746253824.000000,407303801070436487870270729196517445608323774676992.000000,1542600815295814382625372509574680733035561964535808.000000,5807718411931291726386324228171631779878139477360640.000000,21739428043839515170077627441022508278694513177788416.000000,80919236626015682311072828351552671177980687794831360.000000,299560204366745434433320303026861745027593469100556288.000000,1103087394853873193872759081293748553703726347746017280.000000,4041023104447117063387070101675176701199240109943160832.000000,14729499898055602764234553342904162001594715594882547712.000000,53426559912981981061679836411864562672077947055162523648.000000,192865259950151387134993415770647025109347207095483629568.000000,692996928897235025508293516235229592584293177363856883712.000000,2478791660144296606279952799441298481035851240124119515136.000000,8827325646636369342990771531624336132291420713316912201728.000000,
0.366079,-1.491742,-5.738712,-11.980186,-15.872559,-5.791087,37.930185,133.671971,267.973118,336.556844,74.228875,-949.591598,-3100.184929,-5971.616212,-7077.350293,-389.432412,23474.521172,71605.861016,132561.259926,147406.641363,-20384.416487,-574201.807261,-1647392.259437,-2930904.205112,-3035618.021742,1119587.693671,13919053.605936,37756405.492762,64530650.759953,61522710.072907,-50882827.087410,-753884781.086498,-12087252378.967331,-233714062858.648743,-3960076546138.307617,-57826148719819.742188,-744124808956887.000000,-8605236079874316.000000,-90785954472996624.000000,-884160617590803712.000000,-8024166817969379328.000000,-68387411304781144064.000000,-550864721774371471360.000000,-4216512322719260344320.000000,-30810778392980470366208.000000,-215782723015346581667840.000000,-1453427496499837715611648.000000,-9443754363211272362655744.000000,-59350919482183778975088640.000000,-361633026052927970716155904.000000,-2140830528710264999959855104.000000,-12336475180555256447404867584.000000,-69316075098326784220663382016.000000,-380346741782554811253687058432.000000,-2040964506746273746737822695424.000000,-10723939207528055881237442592768.000000,-55238503332263696918811852668928.000000,-279229657297591221149239647141888.000000,-1386561858559849741883360040452096.000000,-6769671856100597534209419505565696.000000,-32524404183786893903511672905007104.000000,-153886417052099211426119278261174272.000000,-717549839821640913614823316562903040.000000,-3299548061849071508548480079184789504.000000,-14971915702100379762976955008001507328.000000,-67076858339057127822372577385641934848.000000,-296876590779629702294558491756889899008.000000,-1298696201448629558000972352033916977152.000000,-5617903933214282892505178143322961608704.000000,-24041985043552520924016732049550243528704.000000,-101830574418750571729283255569592424071168.000000,-427041267156989033671923502229930249289728.000000,-1773811107559468368590472928328580757192704.000000,-7300351593783441738049537991229234688819200.000000,-29779929438432855320391458177823961482526720.000000,-120443630107639514230418306315918966016442368.000000,-483118711356110284581789858552560850900615168.000000,-1922456689582606931458332329008928652473139200.000000,-7591166611916190170330684804040473574325092352.000000,-29752294233864221901366384450092952454713835520.000000,-115770429746895417904309705398416654677911273472.000000,-447342592897666639857279771867031301969644879872.000000,-1716894765712486588656509235141276098188019761152.000000,-6546344457532696069649485271149931155831019012096.000000,-24802332116821274037455349298183768071725027164160.000000,-93391526304606338600671323871043271196785850187776.000000,-349560875079815331197464142312602004025913328533504.000000,-1300810915794503735779595654080297222875568020652032.000000,-4813421342674192120173872996130804273774346649993216.000000,-17713777677611264696223167545885430859239016940699648.000000,-64841408534470833282190776471089355695703142732660736.000000,-236124589291339681812577728994652216860727211368382464.000000,-855536411541622889277965059429768609647253209602850816.000000,-3084628091291872269570028989349268621149052107455725568.000000,-11068540111895311563630743090556592267066006288394616832.000000,-39532573445130969024404248209026381585420237091064774656.000000,-140555852681237683335801834932346358217975230783599673344.000000,-497532891934139361672812672568816333050078864476318203904.000000,-1753564330850419132275832567082370930627191758888823160832.000000,-6154529937212820701018499253284639651970684718414294941696.000000,
1.604627,1.339571,-1.577730,-9.385271,-22.593541,-34.938602,-25.897672,44.137873,222.250633,511.442157,756.775856,484.137290,-1185.897407,-5234.460157,-11535.962214,-16298.734802,-8613.038724,30968.928409,122664.338967,259267.346596,348827.177363,141258.494191,-791717.628987,-2861094.994025,-5805755.165351,-7413389.581172,-1972514.318614,19906908.647968,66535944.551316,136459734.846452,417785142.245315,6801693617.500724,135663954607.486954,2250527592661.123535,31950638236315.980469,399706291438225.125000,4496616038321399.000000,46181909515540552.000000,438130487605541440.000000,3875843515994913280.000000,32217996173238464512.000000,253264129008279093248.000000,1892900345522220957696.000000,13512998390788213702656.000000,92503851355263591251968.000000,609313792640980751482880.000000,3873457081307785292939264.000000,23827689049437065736880128.000000,142170484898312366032158720.000000,824498642385296829978771456.000000,4656265905853062906548060160.000000,25649924764625768665170575360.000000,138037702691158564202654728192.000000,726731768193258000052387840000.000000,3747685293774913779978637148160.000000,18952436875629038143812164124672.000000,94088932644621292213208912756736.000000,458991810210581065958845583458304.000000,2202178139800649651025141391425536.000000,10400149695690266711992082760728576.000000,48383604395087990593808088568954880.000000,221889198127595238252939340230426624.000000,1003782308196646149674281191851687936.000000,4482030364985133404108026181320704000.000000,19764712722537456211925528968463122432.000000,86122963287991248862596055035663089664.000000,371003149666370176323762839789687013376.000000,1580775619728472715373740659434995056640.000000,6664816807011207919576704846199384965120.000000,27817074539912857562801933367016840757248.000000,114976554073408422241956689371366254706688.000000,470805293111330548730860266947925816377344.000000,1910549216589846592078884137581717747662848.000000,7686033635982833158218382609580399907569664.000000,30662537674371577350612897725544575411421184.000000,121339757391340979530122099942424558853685248.000000,476439940794887532821346797927909412510367744.000000,1856683258639782105731669359050334878212030464.000000,7182918469382498072909981702737646178168471552.000000,27593129441489917218266497703652192338772492288.000000,105277679020285349405381263726762120972991463424.000000,399025522312213244879234789042450199720266563584.000000,1502738362167653606203064219575705245500680699904.000000,5624313981993023224591531397059413687743694241792.000000,20923797341702095414959489037285729304320415891456.000000,77388039545532989797190555089995884022632468709376.000000,284605818729976827754957216789538733223268109516800.000000,1040929368791955408687921871439352961691461112299520.000000,3786816213950521822835660216275719363362883310190592.000000,13704642893628449466725899450805016236813147294400512.000000,49347378636775087005715124436606518208559200843333632.000000,176816625542182506122192333932284633405753704587460608.000000,630524708291876612512819163615282198843627531023679488.000000,2237979922443754039897902718435101630587119823759605760.000000,7907482110261792956508437760505315994004004337694539776.000000,27816279378940179294378680341535684916943477612249874432.000000,97428840154030098592526809668623348060764712406018424832.000000,339821400676713862285343556320343388646612816398349500416.000000,1180412740057848405994706693531981590354004542396167094272.000000,4083951881883676767295087009808968496370270756531278446592.000000,
1.781331,3.284438,3.627298,-0.579758,-14.363500,-40.965889,-72.588035,-74.603967,29.456285,347.886357,938.534900,1597.493754,1513.144427,-1033.458786,-8360.780489,-21422.532188,-35001.016812,-30161.345297,31595.667215,199560.792752,487206.299477,763242.576309,587867.281038,-897988.213142,-4733998.888137,-11040639.756211,-16558796.296335,-11179115.287598,19920084.354559,-51090536.752791,-3838153841.258290,-79106480375.823441,-1274245137428.270752,-17549546169775.445312,-213219797231623.437500,-2331566873150557.500000,-23293579613158036.000000,-215117142544460064.000000,-1853678197987373312.000000,-15018924922167451648.000000,-115146092383455281152.000000,-839826682001015439360.000000,-5853831684655109111808.000000,-39147570252195366436864.000000,-252036109501881187827712.000000,-1566781733136888942821376.000000,-9429364230778399343247360.000000,-55067508183146472088272896.000000,-312714953426343926085713920.000000,-1730012866593213887734087680.000000,-9339506666662073899363074048.000000,-49275260519729431291849867264.000000,-254425007643574428214872768512.000000,-1287237248861178952002631106560.000000,-6388815760794504151426907766784.000000,-31138560303699124480386227240960.000000,-149179652399351902293481207365632.000000,-703132409516131540258133735636992.000000,-3263136230792428389619486188109824.000000,-14922153437241553820904606205476864.000000,-67286791426583513994527437108543488.000000,-299372875251772011432296462571012096.000000,-1315049729662345304090231271235518464.000000,-5706424540049747680709228531833372672.000000,-24474120987765080092465626525745545216.000000,-103797160964261337962405249002718101504.000000,-435511830375031541562176948611959488512.000000,-1808585171793350552607265529303069097984.000000,-7436688348256556494363748143296961052672.000000,-30289245149084177497129106538354937167872.000000,-122242605285206322303041324401651187974144.000000,-489023989207680017882401554580823502487552.000000,-1939773729672144864660794605544161991983104.000000,-7631635722942997953964679848236083627163648.000000,-29788942136941354134553132324694680485756928.000000,-115393698211023402535388117758621609174761472.000000,-443722271101708928347030757084711824834691072.000000,-1694140215188694783170338793998072156191195136.000000,-6423888845355778822026495174746581602161131520.000000,-24196570277707034192741745703142689426164940800.000000,-90554216507666553867308281614802699595523555328.000000,-336783037591413554497133611837477569748002668544.000000,-1244978717715926031216396012604524788275988135936.000000,-4575341591146359317382285891180552667160855445504.000000,-16719030794185173564207556621819940460133336743936.000000,-60757146577429575764383030756136186818453064122368.000000,-219609881311342184661977684698383057511556591910912.000000,-789661861313755644846236673861214048073408709656576.000000,-2825068239168096827962498570896457369571802726006784.000000,-10057180935135975559266917206395985077684221738221568.000000,-35632119300163195949877670653621219666389295733669888.000000,-125655429624280295274502683532342309602234406493224960.000000,-441112101142708367434100449676136044266584616780955648.000000,-1541688202768272131364031923570683587273874806709157888.000000,-5365049402190465055781546521432881239121787754366631936.000000,-18592094471119766904386739209856090512270678916929159168.000000,-64166200194425751128708182412543899548458982133257469952.000000,-220572825577375746408612603393835432534415498400866762752.000000,-755280021159370385389165608305680818158306930317024296960.000000,-2576412251556205096322008317551805704780209699570183045120.000000,
0.779259,3.055865,6.432002,8.609404,3.371426,-19.884458,-71.244080,-143.977469,-182.830430,-45.879339,499.228998,1653.726639,3210.879903,3851.422349,347.053978,-12370.209105,-38227.464489,-71332.686971,-80381.083143,7797.121602,303182.114923,880159.439823,1578437.610491,1659352.236855,-529571.642755,-7361868.729461,-20145250.302160,-31911915.049036,67260498.426126,2473618332.917542,46340730515.118477,717652624325.807983,9575955550803.177734,112897287871456.546875,1199011586714332.500000,11643108286854430.000000,104588795674376640.000000,877256894417482240.000000,6923152951466012672.000000,51732520052024426496.000000,367974300694918135808.000000,2502843319768379817984.000000,16341994027038397169664.000000,102778122580928514490368.000000,624460972921457326686208.000000,3674939931957451324129280.000000,20996065070800318683414528.000000,116697455312318517286535168.000000,632150322018236025440043008.000000,3342983000119358628718182400.000000,17284329235382830295953702912.000000,87491237562833897058134392832.000000,434116486501495266038423486464.000000,2113815092427704514280220000256.000000,10111013934475245361645754515456.000000,47555501093402713884211544064000.000000,220122185678501201692552817803264.000000,1003536804668066695584873409675264.000000,4509541906840322474364679460225024.000000,19987605222319750655667605182873600.000000,87437264456875502744062653575987200.000000,377745027688610085290358350087716864.000000,1612533477262590105568942201417760768.000000,6805373091760473533597829891637641216.000000,28407905663232422005916466545806016512.000000,117345951976252093325177354446281113600.000000,479870397237181182839791255791662530560.000000,1943483612515452703356994771492506959872.000000,7798349518961858716405643734704197730304.000000,31012994941663922263947891009520362586112.000000,122278317329776102730905934716330097770496.000000,478142504435296752959867026958114640363520.000000,1854800932508424171026805377595521156251648.000000,7139901886389241150347674183243347477397504.000000,27280895245780016417763681772777704903409664.000000,103492017049433581660639260848631203955212288.000000,389889691622948361020616277033753458432278528.000000,1459025538256028648863282259634751680865632256.000000,5424565442878394382968405710052760439482220544.000000,20041860542265980613836745208936519349011742720.000000,73598330881498106458438737316423739190378758144.000000,268680749158261524633619472381682554357826977792.000000,975263197904363096659658621801766116943940550656.000000,3520451210879517496205001912765826094466173239296.000000,12639713061311094569242759467724223778746481508352.000000,45144676578512173885273788941683650704608612843520.000000,160424772023600177512028132448332307188305664933888.000000,567275723922471865949104415200442870584148146257920.000000,1996340224810488771369114555283915618535299902078976.000000,6992777974882172253958915615031419917323867778973696.000000,24383420915914864949627021459196015342279203651321856.000000,84649018054671781188759737308392135455216353012613120.000000,292605299941000751805459379430485073842507604543143936.000000,1007219263513189477965277554065651383916793059960946688.000000,3452980643762403750708227060018494178643092838723616768.000000,11790642677750886522901954224428074471524663773144023040.000000,40104883394207571798537603928296568556853736834093547520.000000,135898638143954070986613354387559255630778457898346348544.000000,458808132438519625161396705298977948378727088427959844864.000000,1543419196746049688249528142447524499676702461533121150976.000000,
