LW - 2 - 1.50 
 0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.003016,-0.020555,0.094605,-0.366096,1.287525,-4.268745,13.612018,-42.250295,128.630770,-386.091402,1146.585704,-3377.489857,9886.823753,-28800.116033,83572.022965,-241772.227843,697754.999114,-2009855.463998,5780458.421748,-16604726.310606,47652228.319289,-136648900.063681,391627776.303468,-1121876726.005177,3212701934.337514,-9197931457.314907,26329230468.615730,-75360286097.289825,215688351347.266296,-617319690552.697998,1766888408688.848145,-5057515562409.228516,14477905721132.636719,-41449954977384.578125,118686131010366.812500,-339891188303634.000000,973529568846101.500000,-2788893995849391.500000,7990831451742700.000000,-22899806586887900.000000,65637754776003808.000000,-188173881836314784.000000,539572644497462656.000000,-1547484508508031488.000000,4439039809388972032.000000,-12736156192377196544.000000,36548903476856848384.000000,-104905147943875674112.000000,301165616986454228992.000000,-864768057664075988992.000000,2483584592191978209280.000000,-7134156668997073895424.000000,20496981670441644982272.000000,-58900626442325357232128.000000,169290166762588763848704.000000,-486658607555150738358272.000000,1399255245279669027602432.000000,-4023910439970101675425792.000000,11573839164294611687440384.000000,-33295326848150193827741696.000000,95799830570125979233026048.000000,-275689817603411254035087360.000000,793505865626732122660143104.000000,-2284293425948219578907623424.000000,6576955089292510008793104384.000000,-18939478214452557296068198400.000000,54548172700271590689887748096.000000,-157130463374747411333167185920.000000,452696876030699575565694795776.000000,-1304429077509307889453652508672.000000,3759224568249999357099722670080.000000,-10835273195986233297799397507072.000000,31235196550427189289746511691776.000000,-90055533160546015161137040982016.000000,259679314836087724584508661432320.000000,-748900530104356776047671389454336.000000,2160079782067674932675094740205568.000000,-6231224245824899527463098661208064.000000,17977693922959222670856684853788672.000000,-51874113824458246637803466943102976.000000,149700281408618806570655087385903104.000000,-432064800947575507496220544959774720.000000,1247178582928627879551065394207784960.000000,-3600485343746923171661033091897491456.000000,10395497320950120617325344904378843136.000000,-30017913718451551995266272496124428288.000000,86689391734233764449256682538026401792.000000,-250380697090576779929793422558786224128.000000,723243279722412607331205569489399709696.000000,-2089372599990926321526245045375959302144.000000,6036630234942158457059547868624356114432.000000,-17442941563916368223569386146017111441408.000000,50406975915863012649952174480511236833280.000000,-145682248489741910014301980557319868514304.000000,421082337606174770818056394907195799502848.000000,-1217225795056571602486208139315687901364224.000000,
0.000000,0.000000,0.000000,0.008043,-0.044760,0.183762,-0.660905,2.213081,-7.091570,22.069565,-67.294061,202.181071,-600.807838,1770.590537,-5184.687272,15106.563816,-43844.230246,126858.341130,-366152.531032,1054772.571494,-3033764.573613,8715037.578003,-25011075.422455,71723521.149419,-205556305.772184,588844403.263646,-1686245348.335580,4827616071.549446,-13818810771.714706,39551509725.258919,-113196661364.053680,323967983268.410767,-927224670316.306763,2653970121327.936035,-7597080137461.785156,21749363381656.273438,-62273527535916.789062,178329832769696.156250,-510756065441801.250000,1463108222577490.500000,-4191952092778040.000000,12012570551815894.000000,-34430046059225416.000000,98701324113050496.000000,-283004502310160064.000000,811614112538851584.000000,-2328049874363209216.000000,6679157796677150720.000000,-19166283815042621440.000000,55009888630360973312.000000,-157917382927478915072.000000,453424485484292341760.000000,-1302162763816022048768.000000,3740332053631685623808.000000,-10745802476685604421632.000000,30878095557854140301312.000000,-88745064944728813862912.000000,255105023225818958004224.000000,-733455730938439467532288.000000,2109151962228614766788608.000000,-6066243688988042653073408.000000,17450536304885290816765952.000000,-50208074380751811249176576.000000,144481792026501976648843264.000000,-415840078375343619475243008.000000,1197049582993247780472881152.000000,-3446429583772811068545433600.000000,9924235484952634324322091008.000000,-28582091607565122358902521856.000000,82330199819215694063225274368.000000,-237187326665087911870060298240.000000,683423458166040783485466050560.000000,-1969487953255822734799067414528.000000,5676501923635636965237225160704.000000,-16363313295129963608598820945920.000000,47176280147851734619325418438656.000000,-136030766593365331401483529224192.000000,392293062361080692470087703068672.000000,-1131470364157992657114200344100864.000000,3263877651832612200280146202066944.000000,-9416332048640817552520454973947904.000000,27169769641808249732911448266375168.000000,-78405323788691236500124246529277952.000000,226287037674789310282324602842513408.000000,-653171864498139082880603499356225536.000000,1885593551317755790383502448452960256.000000,-5444032306896367678667582880289390592.000000,15719708376710584824213867076486430720.000000,-45396112179370393818225944569111904256.000000,131111998896451462619088496359525842944.000000,-378717219794091984234646294939425570816.000000,1094046422291176930871932850965877620736.000000,-3160849334234428166299301556037892440064.000000,9133105293209326351257240196007529021440.000000,-26392410053969803191664131689020106211328.000000,76275463895913466540370140183283994984448.000000,-220462742919768358747880548105726466195456.000000,637278738650659482477137236998076753772544.000000,-1842327661463608009503855596915268226383872.000000,5326560884791763415778194823026721723252736.000000,
0.000000,0.000000,0.021449,-0.092549,0.325750,-1.047096,3.225507,-9.703440,28.775983,-84.541888,246.775899,-716.965856,2075.728121,-5993.407258,17268.950747,-49675.285318,142707.356761,-409545.032154,1174358.305718,-3365269.152104,9638776.633727,-27596798.546551,78990179.548194,-226048113.341399,646802914.532661,-1850595084.364322,5294686148.162585,-15148724856.048512,43344480356.620529,-124029740600.038879,354946265159.171082,-1015904412795.666504,2908062999083.809570,-8325714842708.151367,23840259849433.195312,-68277284344877.742188,195578266993803.968750,-560333623725559.625000,1605671053682136.500000,-4602055563964968.000000,13192699984685076.000000,-37827084339301168.000000,108482553512003200.000000,-311175226182485952.000000,892767185189718016.000000,-2561883213990812672.000000,7353057987441053696.000000,-21108808308649639936.000000,60610224583875674112.000000,-174065944743521058816.000000,499996167482232012800.000000,-1436493345509038096384.000000,4127848178698816585728.000000,-11863859470735624896512.000000,34104323604365797490688.000000,-98055737981444399562752.000000,281978270434212955815936.000000,-811028739538148986454016.000000,2333101962335230174953472.000000,-6712850258763647113232384.000000,19317674956668959784435712.000000,-55600191799203325745823744.000000,160055334980026136474419200.000000,-460824268005158611740262400.000000,1326999473880219874903457792.000000,-3821864525399611961931464704.000000,11009000019163991824050159616.000000,-31716658873923777532845359104.000000,91388785379562169820029911040.000000,-263368147303919443046247170048.000000,759097269391124130544440311808.000000,-2188237364588320746740557807616.000000,6308894238688789797465715900416.000000,-18191683654014569402746525450240.000000,52462913235921458120369683562496.000000,-151318077776203922423675418050560.000000,436502961566194756435359448432640.000000,-1259333097414981080034847217418240.000000,3633709283513217570791112988164096.000000,-10486123973078353430487881171861504.000000,30264546639014244119715000396808192.000000,-87358843401358057949802698956079104.000000,252192551555671185277858400041959424.000000,-728130943956782036561858319119024128.000000,2102508514810457392739016472814157824.000000,-6071783642593250107588840008227749888.000000,17536555066930533577449209099448221696.000000,-50654844503884479793687440027740536832.000000,146334136521218605520646782799897952256.000000,-422783021203815825543725696678392496128.000000,1221619434791663001887962699970767749120.000000,-3530206664868337141722457612069657116672.000000,10202566602498048290933366974619003650048.000000,-29489212833267075163302066388913214193664.000000,85243385701159098984686185008287904169984.000000,-246434393646755444351722047269837597573120.000000,712499280423215629720292886459670954246144.000000,-2060200059285378781875352551162295093297152.000000,5957658466535134475049945162233802091659264.000000,-17229887898223467497507609571167962556006400.000000,
0.000000,0.057197,-0.175301,0.519954,-1.482622,4.192222,-11.819625,33.325750,-94.067242,265.914945,-752.852318,2134.483446,-6059.286426,17219.558445,-48980.821997,139435.847891,-397207.745310,1132180.335754,-3228760.731390,9211977.658788,-26293384.476983,75075962.416668,-214438993.304142,612696455.202005,-1751128981.001734,5006290764.234261,-14316419047.242857,40951451073.079178,-117170319886.128418,335333356464.698547,-959940910104.272705,2748646705229.214844,-7872239565360.839844,22551792849488.320312,-64619824734254.421875,185204280592270.062500,-530927802275895.437500,1522361566885352.000000,-4366130997757116.500000,12524806966389522.000000,-35936797825295968.000000,103133675475258432.000000,-296041861150491392.000000,849955119332375936.000000,-2440775441792307200.000000,7010473357179176960.000000,-20139712826446143488.000000,57868782211450552320.000000,-166310351627924013056.000000,478053854322409996288.000000,-1374408115112600141824.000000,3952161564078589870080.000000,-11366650840552159838208.000000,32697004441031613087744.000000,-94071876885871000027136.000000,270699116763815763509248.000000,-779090412597376507183104.000000,2242650984971023585116160.000000,-6456648827560090220363776.000000,18591872544095324252143616.000000,-53543709830705429623078912.000000,154227572424965396205928448.000000,-444306559509910260449017856.000000,1280175410197547457699643392.000000,-3689106762921515592485699584.000000,10632537051472364622648967168.000000,-30648942347719392591840542720.000000,88360054007656740766194073600.000000,-254775316840752350122853007360.000000,734714561600521360851324633088.000000,-2119038774273002219644074852352.000000,6112476130378843655570175557632.000000,-17634069182130428702502175113216.000000,50879646830897136942478100791296.000000,-146821930141155719803046490800128.000000,423732904183247458536891967602688.000000,-1223057888252473713643909111873536.000000,3530649119513239360630807834132480.000000,-10193281162374915486317930071719936.000000,29432322867947101607976424945221632.000000,-84993433363703196160360693752659968.000000,245468477934888407098257581587562496.000000,-709014059755725014554730487984685056.000000,2048151037931332671751345042037407744.000000,-5917202008389781705776693512543141888.000000,17096900279915147694721584506444185600.000000,-49404240252774966677071250978221588480.000000,142776340493415135363784458774849257472.000000,-412660373909261207279596092349371908096.000000,1192815094282791430872255158184616919040.000000,-3448233558039559579261291572841775366144.000000,9969256612311120265349213153312882294784.000000,-28825098875879893798494500882999064657920.000000,83352792626154045907351765183094369288192.000000,-241051713784301959923232812376424185856000.000000,697172782826489396646831708571443010732032.000000,-2016555508751449164461382982802671224750080.000000,5833362019889135473907272022560395166220288.000000,-16875867866160752172634333904190844216279040.000000,48826005774179297173188155182098179980001280.000000,
0.152526,-0.276811,0.694962,-1.757735,4.608433,-12.309446,33.342378,-91.242944,251.669133,-698.513591,1948.568635,-5458.323036,15342.560493,-43249.960887,122214.767320,-346058.067933,981584.960505,-2788369.003755,7930946.456877,-22582753.982141,64364068.352536,-183600114.689398,524109671.783905,-1497115198.624280,4278997528.622273,-12236506156.711803,35009041963.255341,-100205725172.502594,286932149168.998901,-821915869062.204346,2355190187801.138672,-6750961092886.524414,19357000718680.335938,-55518315579509.953125,159277366551372.843750,-457073449037098.750000,1311980169138934.750000,-3766809319106672.000000,10817359982770986.000000,-31071826492999320.000000,89270308592943792.000000,-256530623120609664.000000,737328013491348992.000000,-2119674649425804032.000000,6094841553888190464.000000,-17528240276638392320.000000,50419086538509090816.000000,-145054288759713972224.000000,417391316513968291840.000000,-1201245735507962888192.000000,3457756283089745084416.000000,-9954730300331941429248.000000,28663934814083029663744.000000,-82549026205205788622848.000000,237769770395443065257984.000000,-684965354473063234666496.000000,1973543232427074231730176.000000,-5687083225899419096317952.000000,16390654214044416015859712.000000,-47246066441078514175180800.000000,136206118914211475036831744.000000,-392724624947192570453164032.000000,1132502553926961303493017600.000000,-3266245327106423410290327552.000000,9421412224786816487921811456.000000,-27179400128679094031304622080.000000,78418669432200062940364144640.000000,-226284037180198403238424215552.000000,653043847901072058429252567040.000000,-1884880789540002772001788788736.000000,5440987419811288410230513205248.000000,-15708077228143383633653280014336.000000,45354356415180349791003350138880.000000,-130967906003351860748671673958400.000000,378233411171866986249031923007488.000000,-1092454299181418029890201263800320.000000,3155689883362751365411323538046976.000000,-9116587214214070016162462615732224.000000,26340044022376475957829679206891520.000000,-76110792877993083915267694330380288.000000,219948430085620656679936018140364800.000000,-635681682558848558090105864606187520.000000,1837393144186115466924877083117092864.000000,-5311380509484396874962690631935197184.000000,15355184811088824501278055179973820416.000000,-44396054861383166711051693256089796608.000000,128373331805204458232964386989231046656.000000,-371232306260556595143665782376571600896.000000,1073634989117146870831099811706873839616.000000,-3105324067810439506597826282664885223424.000000,8982475265406134288580866625142958063616.000000,-25985041636967604412458185337850552123392.000000,75177617737654277685335162388723923943424.000000,-217515863837956622191779468236474464337920.000000,629404779750503119990472121119972932976640.000000,-1821400112348456449142947952463040040927232.000000,5271283955083453443820845512331489643069440.000000,-15256773947037990336783782819148725491859456.000000,44161496844599974237778465462409553147592704.000000,-127837764633047758861431335276409788496347136.000000,
-0.229741,0.644543,-1.494248,3.830272,-10.050633,26.920414,-73.075131,200.345794,-553.469589,1538.229667,-4296.037724,12046.667301,-33894.928588,95641.717671,-270534.846770,766853.762113,-2177662.081780,6193725.527055,-17640385.439170,50301780.705687,-143586488.945024,410245597.042415,-1173079990.531021,3356793804.901772,-9611713084.148575,27537637558.470249,-78936365346.274872,226376058510.259369,-649483554171.906494,1864120821605.529297,-5352224404505.568359,15372231414046.419922,-44164307989621.195312,126919627957852.765625,-364838851923081.812500,1049014217952146.750000,-3016918609108535.000000,8678454389273626.000000,-24969682383309288.000000,71857366439238064.000000,-206829977218666368.000000,595437581531940096.000000,-1714496381078524416.000000,4937553048953944064.000000,-14221958349113540608.000000,40971063061333704704.000000,-118049250765309624320.000000,340185303780949622784.000000,-980465814835052937216.000000,2826261698267393818624.000000,-8148052615023017590784.000000,23493917349388669157376.000000,-67751032964177845026816.000000,195404278165337362399232.000000,-563648992847336579268608.000000,1626068521076240454516736.000000,-4691625764654657816231936.000000,13538212226265260950028288.000000,-39070752324927521143390208.000000,112770066247158964514979840.000000,-325526720991615161867436032.000000,939786865189761500626026496.000000,-2713446228311036402700648448.000000,7835404458089031393771257856.000000,-22628159112580607382617325568.000000,65355766132908065008400728064.000000,-188783822634598440199350386688.000000,545369867097247236861653417984.000000,-1575659361566007745338639646720.000000,4552791013027491871780828610560.000000,-13156387337646384829003250794496.000000,38022312361442085122181884280832.000000,-109896215381018311674603042242560.000000,317664508959319829926009414615040.000000,-918323776538446895756739709239296.000000,2654994170779706464951180831227904.000000,-7676643518765976317694135549034496.000000,22198247748057520300855955015335936.000000,-64195561788185405063214151436861440.000000,185664889628609149148435686203850752.000000,-537022553053011121740088656816766976.000000,1553433719625703979114543284268040192.000000,-4493967245892716857456014240855883776.000000,13001802608298873158484349576235974656.000000,-37619520218110107649622495722949574656.000000,108857533876358918332725166179472113664.000000,-315020509413594597333469737772807880704.000000,911703914310127718634087179979516280832.000000,-2638779014224376159899677833288843526144.000000,7638111676967603852492676365813909815296.000000,-22110692357028705619608245692728608817152.000000,64010558782297133324743093317811493142528.000000,-185324750062970475396672481970767131574272.000000,536595903410715935870180628640929446625280.000000,-1553792464839364283766809716976213519499264.000000,4499559591595242250569985421875300815339520.000000,-13031006464732558825465625953158514429919232.000000,37741268329360977567394390764066578905432064.000000,-109316376875323725715265061091543084185944064.000000,316653148391137761459691871606660119025156096.000000,
0.190346,-0.452128,1.758420,-5.245443,15.243491,-43.585074,123.959791,-351.884868,998.701483,-2836.100421,8061.477216,-22939.303384,65348.682698,-186370.728048,532086.706468,-1520629.338039,4349802.997021,-12453431.062162,35682064.800212,-102310931.590404,293546287.200346,-842727411.161015,2420635152.381796,-6956346214.935559,19999668898.980717,-57522318278.273087,165503061723.498596,-476340656895.039551,1371382931196.729248,-3949282994685.399414,11375918150099.519531,-32775911127735.851562,94452977662135.062500,-272246600704492.312500,784854908705254.250000,-2263034985930108.500000,6526248828673214.000000,-18823591795712656.000000,54300569313082272.000000,-156662918653987008.000000,452048750391566848.000000,-1304545295499881984.000000,3765180126158686720.000000,-10868338853993934848.000000,31375432563737137152.000000,-90586590453188018176.000000,261567874838954704896.000000,-755353049825072644096.000000,2181521896693032812544.000000,-6301039301630250450944.000000,18201489466177657765888.000000,-52582711904852340899840.000000,151921624489891637231616.000000,-438971256015744065863680.000000,1268503894734970856407040.000000,-3665946863126301678501888.000000,10595430559056460846727168.000000,-30625882649425408652476416.000000,88531064505776749089390592.000000,-255940702948384622814167040.000000,739978642629589506159804416.000000,-2139610600127595244800704512.000000,6187078357565827563017732096.000000,-17892516137719409351243857920.000000,51747784855218805541835898880.000000,-149673972605840218185090990080.000000,432946889649664546503265353728.000000,-1252438554617538411455360008192.000000,3623358923347926439477907554304.000000,-10483325575932041696530109825024.000000,30333271405967835511321622740992.000000,-87775147003858382209061622906880.000000,254012857212223263136078295465984.000000,-735142177554699117427427024830464.000000,2127738144425057305156223842123776.000000,-6158797318203164966412882454511616.000000,17828066182119721688587942225772544.000000,-51611069537232311406775836730195968.000000,149420946270457414331857248460996608.000000,-432623211656033458385703195633516544.000000,1252672591730403416269195123334578176.000000,-3627391844167322011022768820509999104.000000,10504617081557350937822579528155791360.000000,-30422476006542052532743393021209346048.000000,88112432221145894352121363689390473216.000000,-255215971208140006372289038544023846912.000000,739275414422336262968912889466033537024.000000,-2141569458928460501142854053583965388800.000000,6204192812246620541668770621053443506176.000000,-17974853689798996954460411655254058205184.000000,52080139235666004332703588280956643966976.000000,-150905596042092888289017726426721858617344.000000,437285153530402746295623279469923292676096.000000,-1267214242346133980702371341682913069498368.000000,3672493462703582427945723337910978932113408.000000,-10643818038893739770337167919194497569783808.000000,30850274220436820318905715462597292442255360.000000,-89422240834470017067471970088806837380972544.000000,259212988568955076953909231428249670773637120.000000,-751436732386287873047297979866316902928220160.000000,
0.577522,-0.040688,-0.655209,4.013142,-15.162061,50.673795,-159.784691,488.525421,-1466.581570,4352.456171,-12819.696348,37565.472743,-109685.022861,319453.535398,-928714.979362,2696441.388029,-7821495.766796,22672108.291418,-65687007.711187,190244757.037806,-550853027.703102,1594707717.269331,-4616072779.233734,13360660656.321184,-38668720324.716263,111912249209.401520,-323883052577.068909,937338667656.515625,-2712727110979.099609,7850900976619.738281,-22721580484436.023438,65760412936341.953125,-190326136390090.031250,550859614409773.375000,-1594382673847366.000000,4614809166934144.000000,-13357488980780374.000000,38663940236142440.000000,-111917473450478080.000000,323966773334697984.000000,-937808400601129856.000000,2714808110430523392.000000,-7859154618062253056.000000,22752258745216180224.000000,-65869674250476535808.000000,190703716086584016896.000000,-552135629577129099264.000000,1598621706193097457664.000000,-4628702741195289788416.000000,13402532413035950112768.000000,-38808670450565609684992.000000,112379038876593287069696.000000,-325429436254789912494080.000000,942418141747422366269440.000000,-2729267021650217494642688.000000,7904316008348348395290624.000000,-22892789711672947991642112.000000,66305502052660302013530112.000000,-192051231218465572472750080.000000,556290372615161572585635840.000000,-1611399186616881197321551872.000000,4667905960468078275502014464.000000,-13522550700477155077963907072.000000,39175350197740265450932011008.000000,-113497181868608168185439453184.000000,328832966381764498841392906240.000000,-952760733641561459731680198656.000000,2760645944716440601277371514880.000000,-7999374983495654752127092260864.000000,23180350097669963766786422734848.000000,-67174217302164325053408089210880.000000,194672234079190362410025054371840.000000,-564188539200028196034824686796800.000000,1635171915154556245740489566846976.000000,-4739380151099342703764992537133056.000000,13737214571076845172406095114665984.000000,-39819413898390565106480333646200832.000000,115427719523491095131265284299554816.000000,-334614267906970480823762930578227200.000000,970058424284584308841941139315490816.000000,-2812356846746458612419544142288257024.000000,8153837472133341191188042081728724992.000000,-23641376182790686677592205243380137984.000000,68549219526421144314191865132313739264.000000,-198770214727336516460386343349928329216.000000,576393531717302025380958640936713191424.000000,-1671497962000133132379036143615444254720.000000,4847429731345483598655078140223399395328.000000,-14058405394186710885401232663560692170752.000000,40773633944274699735998911639907066707968.000000,-118260996874884078968606106762481451925504.000000,343022295362611919591946545515286612672512.000000,-994997050840162339866297781064587704008704.000000,2886288909002190379732188101940054318907392.000000,-8372907570507882525622844619272324827316224.000000,24290206500209483953720582972122086022053888.000000,-70470029166801169626257627028058237202071552.000000,204454158422175158145502848767540711271694336.000000,-593206106756965852382278193124041650943819776.000000,1721208014341990948659244543047670433371389952.000000,
0.864838,0.377786,-0.274422,-0.827809,8.372459,-39.254488,150.319862,-523.041775,1724.437142,-5497.167587,17134.886739,-52578.634903,159515.938033,-479874.520066,1434360.237866,-4266037.394498,12638287.902694,-37324504.280960,109952335.729130,-323237559.130229,948645717.706149,-2780197964.587111,8138343390.835060,-23799320936.828293,69538585647.779602,-203035718116.146667,592444296542.985596,-1727773452614.015137,5036397578405.329102,-14674796396336.613281,42742908798294.195312,-124455431613754.375000,362273628815086.875000,-1054255412037936.250000,3067274322140225.500000,-8922098462649973.000000,25947633217079180.000000,-75448836102236832.000000,219350304158856128.000000,-637618563884084224.000000,1853216540519794432.000000,-5385658802564854784.000000,15649607296242216960.000000,-45469907913913794560.000000,132100499243949801472.000000,-383749672984457641984.000000,1114699743729722589184.000000,-3237703040085085650944.000000,9403467813979735195648.000000,-27309483316570520289280.000000,79307754838141779836928.000000,-230301474233200486121472.000000,668742134694368482689024.000000,-1941795305163786578558976.000000,5638099809753339768340480.000000,-16369984887668521176137728.000000,47528220306235310383038464.000000,-137988863159913470893228032.000000,400614900383328751757295616.000000,-1163059740852555317870854144.000000,3376525392710658220686835712.000000,-9802395665740834910848942080.000000,28457039737887711364594532352.000000,-82612070301890409882714112000.000000,239825046513250800557023559680.000000,-696215538742415175908491001856.000000,2021118958856980085378195128320.000000,-5867320700512582181246130454528.000000,17032889032061424821700382425088.000000,-49446784600544754334018329116672.000000,143545542840787244423442291752960.000000,-416719589250148917158125963837440.000000,1209765690350939530053377996095488.000000,-3512063131309564377293193211805696.000000,10195947630415146149076027599486976.000000,-29600401901102854116595450737852416.000000,85935541490742442053891323464777728.000000,-249490301654122707572906881758265344.000000,724336840383369285741410241040351232.000000,-2102974118761776120789990500313595904.000000,6105680811215362676400098623329665024.000000,-17727252359494084371467706632740274176.000000,51470246053367370344684702930269372416.000000,-149444127485449762214126142368090423296.000000,433919874382620383261214194441419489280.000000,-1259936270235316061766699517818313900032.000000,3658442338142500056669526074700903481344.000000,-10623134652037314123530149829287629291520.000000,30847375142877071989265391997364675280896.000000,-89576276736446932042944081958790282346496.000000,260122101872354811453037191287964979691520.000000,-755389837487929983727131660257321971351552.000000,2193687820219951061171670283319846599917568.000000,-6370719279616383882961820983685152994492416.000000,18501724785347760700233161198177523563757568.000000,-53733632582969504587766871372949397094531072.000000,156059620800945629261362948388393454061748224.000000,-453257885772308023489082863981647069454532608.000000,1316469406210646976812824361702920685776535552.000000,-3823726762295051552673949762920933227923243008.000000,
